ax,ay,az,qx,qy,qz,qw,ts
-0.083577,0.043176,-0.558996,0.462958,0.713314,-0.481148,-0.212954,483503420.368245
-0.078796,0.088098,-0.535803,0.473167,0.704648,-0.482098,-0.217176,483503420.383796
-0.090461,0.145593,-0.545471,0.482676,0.695402,-0.484249,-0.221231,483503420.399758
-0.190475,0.195440,-0.530341,0.491263,0.685859,-0.487576,-0.224785,483503420.400161
-0.269333,0.191072,-0.498856,0.498856,0.676294,-0.491725,-0.227982,483503420.415070
-0.331243,0.161266,-0.444852,0.505584,0.666871,-0.496252,-0.231091,483503420.430811
-0.405809,0.039458,-0.282008,0.511704,0.657920,-0.500188,-0.234761,483503420.431171
-0.431841,0.015200,-0.205109,0.517643,0.649576,-0.502778,-0.239397,483503420.446731
-0.437867,-0.021594,-0.154689,0.523156,0.642227,-0.504088,-0.244433,483503420.462034
-0.396820,-0.065830,-0.129263,0.527980,0.635870,-0.504665,-0.249440,483503420.462415
-0.342709,-0.077515,-0.093382,0.532054,0.630250,-0.504958,-0.254403,483503420.477674
-0.275009,-0.054743,-0.021617,0.535503,0.625134,-0.505193,-0.259274,483503420.493786
-0.221540,-0.031145,0.060856,0.538594,0.620313,-0.505292,-0.264213,483503420.494161
-0.170718,-0.005376,0.157086,0.541745,0.615586,-0.505000,-0.269335,483503420.509458
-0.132041,0.048138,0.252681,0.545196,0.610892,-0.504138,-0.274622,483503420.525391
-0.090651,0.098703,0.317852,0.549152,0.606162,-0.502552,-0.280073,483503420.525790
-0.042688,0.118120,0.337042,0.553637,0.601361,-0.500309,-0.285556,483503420.540963
0.057290,0.076522,0.247681,0.558392,0.596445,-0.497745,-0.291035,483503420.556547
0.086497,0.054110,0.153238,0.562923,0.591620,-0.495444,-0.296038,483503420.556967
0.108109,0.023315,0.046395,0.566612,0.587198,-0.493976,-0.300228,483503420.571871
0.113477,-0.016386,-0.035104,0.569236,0.583317,-0.493653,-0.303345,483503420.587962
0.151240,-0.009196,-0.058845,0.570849,0.579965,-0.494439,-0.305454,483503420.588385
0.194446,-0.000787,-0.025321,0.571977,0.577037,-0.495698,-0.306846,483503420.603819
0.205476,-0.001582,0.055981,0.573283,0.574299,-0.496787,-0.307784,483503420.619739
0.171146,-0.017080,0.132934,0.575231,0.571619,-0.497093,-0.308641,483503420.620095
0.112070,-0.040208,0.203489,0.578125,0.568974,-0.496174,-0.309598,483503420.635987
0.100240,-0.065784,0.207862,0.581970,0.566264,-0.493975,-0.310877,483503420.650613
0.131637,-0.083815,0.169813,0.586739,0.563008,-0.490803,-0.312844,483503420.651033
0.140777,-0.123586,0.061526,0.592045,0.559071,-0.487120,-0.315654,483503420.667210
0.130674,-0.206665,0.017135,0.597414,0.554564,-0.483399,-0.319188,483503420.682454
0.115162,-0.294136,-0.034873,0.602131,0.549982,-0.480251,-0.322981,483503420.682884
0.070230,-0.338190,-0.131673,0.605532,0.545885,-0.478246,-0.326528,483503420.698319
0.009352,-0.270992,-0.183908,0.607327,0.542577,-0.477783,-0.329376,483503420.713915
-0.180269,0.022658,-0.282384,0.606821,0.540493,-0.479290,-0.331537,483503420.714294
-0.321663,0.459388,-0.282890,0.603440,0.539685,-0.482821,-0.333893,483503420.729816
-0.428512,0.835119,-0.207949,0.597613,0.540285,-0.487446,-0.336671,483503420.745735
-0.478176,1.008526,-0.104385,0.591156,0.542201,-0.491601,-0.338940,483503420.746115
-0.529679,1.168811,0.074629,0.585756,0.545044,-0.494173,-0.340015,483503420.761462
-0.427801,1.267413,0.289087,0.582090,0.548577,-0.494921,-0.339540,483503420.776868
-0.110043,0.246417,0.046818,0.579585,0.552311,-0.495485,-0.336939,483503420.777287
-0.330495,-0.153873,-0.341180,0.576598,0.556340,-0.497374,-0.332624,483503420.792680
-0.620358,-0.311534,-0.585673,0.572517,0.560867,-0.500014,-0.328084,483503420.808702
-0.766181,-0.320838,-0.613887,0.567627,0.565586,-0.502429,-0.324773,483503420.809295
-0.690347,-0.323326,-0.660310,0.561804,0.570337,-0.504347,-0.323615,483503420.824031
-0.521595,-0.367526,-0.903594,0.554559,0.574933,-0.506833,-0.324094,483503420.839701
-0.402542,-0.386189,-1.046786,0.545508,0.579449,-0.510704,-0.325332,483503420.840313
-0.395528,-0.283915,-1.047972,0.534768,0.583990,-0.515583,-0.327343,483503420.855632
-0.353034,-0.118914,-0.909943,0.523394,0.587939,-0.520218,-0.331299,483503420.871388
-0.192675,0.012620,-0.722017,0.512791,0.590749,-0.523665,-0.337395,483503420.871748
0.099901,0.134431,-0.653396,0.503046,0.592119,-0.526642,-0.344947,483503420.887266
0.455535,0.273701,-0.644755,0.492995,0.592705,-0.530972,-0.351747,483503420.902740
0.899417,0.298487,-0.436092,0.482394,0.593221,-0.537340,-0.355879,483503420.903316
0.893080,0.182127,-0.149153,0.472073,0.593796,-0.545044,-0.357044,483503420.918857
0.748114,0.018337,0.185465,0.463083,0.594133,-0.553105,-0.355860,483503420.934274
0.483073,-0.195304,0.367581,0.456477,0.593760,-0.560277,-0.353790,483503420.934617
0.152353,-0.190196,0.384676,0.452382,0.592857,-0.565965,-0.351504,483503420.950064
-0.124639,-0.104304,0.212887,0.449786,0.592235,-0.569943,-0.349451,483503420.965771
-0.269129,-0.050029,-0.014354,0.447989,0.591519,-0.572642,-0.348558,483503420.966211
-0.305723,-0.036601,-0.195889,0.446522,0.590338,-0.574686,-0.349078,483503420.981723
-0.225880,-0.030411,-0.279525,0.445306,0.588631,-0.576156,-0.351085,483503420.997177
-0.155540,-0.005941,-0.356550,0.443813,0.586631,-0.577596,-0.353945,483503420.997616
-0.060570,0.024576,-0.334710,0.441639,0.584808,-0.579178,-0.357082,483503421.012991
0.243573,0.054073,-0.265378,0.438380,0.583561,-0.581391,-0.359533,483503421.028762
0.367878,0.036867,-0.139062,0.433583,0.583417,-0.584841,-0.359987,483503421.029292
0.377443,0.020862,0.019674,0.427709,0.584203,-0.589256,-0.358537,483503421.044255
0.350521,0.031900,0.142438,0.421957,0.585352,-0.593710,-0.356123,483503421.060366
0.305790,0.036068,0.213469,0.417396,0.586261,-0.597320,-0.353958,483503421.060776
0.235935,0.028323,0.221769,0.414726,0.586621,-0.599636,-0.352582,483503421.075880
0.113790,0.011052,0.109119,0.413391,0.586586,-0.600860,-0.352127,483503421.091825
0.023270,0.013813,-0.023170,0.412442,0.586315,-0.601527,-0.352550,483503421.092466
-0.023129,0.027289,-0.134011,0.411140,0.585987,-0.602012,-0.353786,483503421.107531
-0.038321,0.023167,-0.200566,0.409204,0.585674,-0.602515,-0.355688,483503421.123125
-0.039206,-0.012794,-0.218832,0.406510,0.585492,-0.603134,-0.358018,483503421.124626
0.027056,-0.120803,-0.152422,0.403221,0.585510,-0.603797,-0.360581,483503421.138929
0.058056,-0.153317,-0.126236,0.399547,0.585638,-0.604468,-0.363330,483503421.154482
0.081858,-0.157401,-0.110900,0.395556,0.585722,-0.605283,-0.366194,483503421.154866
0.093003,-0.114722,-0.072369,0.391206,0.585802,-0.606279,-0.369079,483503421.170205
0.101342,-0.055658,-0.027516,0.386641,0.586167,-0.607191,-0.371802,483503421.186037
0.111540,-0.004026,-0.007392,0.382111,0.586957,-0.607716,-0.374371,483503421.186420
0.143074,0.047112,-0.028585,0.377705,0.588085,-0.607814,-0.376904,483503421.201719
0.181353,0.059037,-0.052478,0.373399,0.589405,-0.607573,-0.379513,483503421.217823
0.209894,0.035944,-0.058643,0.369261,0.590723,-0.607136,-0.382202,483503421.218352
0.235340,0.019499,-0.049482,0.365283,0.591875,-0.606616,-0.385057,483503421.233425
0.269417,0.001653,-0.034813,0.361558,0.592974,-0.606024,-0.387805,483503421.249366
0.288191,-0.010813,0.003536,0.357997,0.594243,-0.605499,-0.389979,483503421.249882
0.284003,0.023935,0.022809,0.354435,0.595894,-0.605128,-0.391288,483503421.264836
0.279599,0.071107,0.061599,0.350835,0.597861,-0.604980,-0.391762,483503421.280306
0.268754,0.118129,0.113582,0.347666,0.599991,-0.604719,-0.391733,483503421.280686
0.242007,0.108182,0.134805,0.345319,0.602150,-0.603977,-0.391640,483503421.296166
0.234425,0.067761,0.132901,0.343877,0.604332,-0.602609,-0.391656,483503421.311979
0.273121,0.036822,0.135069,0.343231,0.606550,-0.600528,-0.391989,483503421.312395
0.339049,0.045807,0.142195,0.343182,0.609019,-0.597785,-0.392396,483503421.327708
0.426248,0.104848,0.150488,0.343938,0.611716,-0.594239,-0.392925,483503421.343654
0.555654,0.221847,0.136851,0.345901,0.614499,-0.589704,-0.393692,483503421.344049
0.692908,0.383228,0.105800,0.349336,0.617057,-0.584455,-0.394485,483503421.359103
0.767830,0.435516,0.024155,0.354231,0.619114,-0.579009,-0.394927,483503421.374872
0.649432,0.245064,0.081051,0.360210,0.620869,-0.573652,-0.394580,483503421.375232
0.647603,0.185208,0.223741,0.367360,0.622770,-0.568039,-0.393111,483503421.390991
0.647980,0.200466,0.284613,0.376309,0.624681,-0.561682,-0.390741,483503421.406047
0.554210,0.239085,0.287375,0.387535,0.626139,-0.554257,-0.388029,483503421.406427
0.367506,0.257848,0.246807,0.401027,0.626846,-0.545629,-0.385397,483503421.421928
0.191530,0.273083,0.257731,0.416585,0.626967,-0.535481,-0.382923,483503421.437874
0.077940,0.225859,0.208648,0.433866,0.626597,-0.523640,-0.380706,483503421.438392
0.029113,0.228122,0.082048,0.451946,0.625792,-0.510583,-0.378727,483503421.453522
0.022100,0.345072,-0.077783,0.469955,0.624666,-0.497198,-0.376468,483503421.469593
-0.004750,0.506276,-0.302839,0.486834,0.623612,-0.484864,-0.372837,483503421.470000
-0.034845,0.628310,-0.541437,0.501816,0.623344,-0.474393,-0.366843,483503421.484859
-0.017913,0.530761,-0.697535,0.514878,0.624148,-0.465050,-0.359260,483503421.500588
0.153833,0.278176,-0.840149,0.526283,0.625503,-0.455967,-0.351946,483503421.500944
0.360913,0.063115,-0.973355,0.536305,0.626198,-0.448085,-0.345648,483503421.516697
0.417484,0.000829,-0.885016,0.545327,0.625878,-0.442345,-0.339449,483503421.531986
0.433885,-0.023090,-0.777079,0.553848,0.624497,-0.438413,-0.333242,483503421.532367
0.411148,-0.032633,-0.617102,0.562440,0.621697,-0.435502,-0.327860,483503421.547818
0.334739,0.013996,-0.455758,0.571518,0.617924,-0.432504,-0.323231,483503421.563853
0.325949,0.043832,-0.441035,0.581455,0.612855,-0.429033,-0.319764,483503421.564343
0.250182,0.078140,-0.465056,0.592006,0.606463,-0.425515,-0.317283,483503421.579549
0.187982,0.120755,-0.472522,0.602960,0.598744,-0.422082,-0.315898,483503421.594893
0.115071,0.119106,-0.467385,0.614212,0.589894,-0.418573,-0.315539,483503421.595300
0.030557,0.024845,-0.436015,0.625477,0.580184,-0.415151,-0.315937,483503421.611549
0.064021,-0.001236,-0.453335,0.636954,0.569352,-0.411600,-0.317354,483503421.626439
0.070258,-0.017620,-0.509240,0.648733,0.557099,-0.407773,-0.320168,483503421.626823
0.012857,-0.014177,-0.551962,0.660604,0.543537,-0.403701,-0.324339,483503421.642362
-0.044113,-0.036418,-0.552507,0.672282,0.529101,-0.399299,-0.329619,483503421.657955
-0.087719,-0.050096,-0.570119,0.683463,0.514357,-0.394474,-0.335717,483503421.658370
-0.100390,-0.054635,-0.603460,0.693826,0.499756,-0.389510,-0.342245,483503421.673824
-0.091310,-0.043449,-0.627642,0.703077,0.485602,-0.384917,-0.348874,483503421.690157
-0.083178,-0.022515,-0.637866,0.710992,0.472163,-0.380957,-0.355560,483503421.690540
-0.077850,-0.022861,-0.650081,0.717553,0.459379,-0.377819,-0.362410,483503421.705183
-0.104214,-0.045369,-0.655492,0.722763,0.447220,-0.375472,-0.369634,483503421.720752
-0.159467,-0.116749,-0.630044,0.726790,0.435535,-0.373621,-0.377481,483503421.721079
-0.192058,-0.127816,-0.577508,0.729860,0.424220,-0.371878,-0.386068,483503421.736698
-0.208339,-0.133685,-0.525608,0.732195,0.413207,-0.369988,-0.395296,483503421.752464
-0.226896,-0.134311,-0.482172,0.734018,0.402460,-0.367755,-0.404968,483503421.753150
-0.256924,-0.146240,-0.438689,0.735324,0.392225,-0.365223,-0.414815,483503421.767882
-0.278301,-0.153878,-0.389801,0.736106,0.382667,-0.362454,-0.424666,483503421.783876
-0.317037,-0.159112,-0.338333,0.736317,0.373896,-0.359478,-0.434528,483503421.784363
-0.351624,-0.152157,-0.289334,0.735834,0.365955,-0.356463,-0.444476,483503421.799855
-0.377390,-0.140493,-0.246457,0.734579,0.358786,-0.353405,-0.454722,483503421.815425
-0.357243,-0.106065,-0.184437,0.732626,0.352240,-0.350270,-0.465292,483503421.815836
-0.284885,-0.087323,-0.100937,0.730223,0.345952,-0.346808,-0.476252,483503421.831708
-0.075623,-0.047104,0.085448,0.727719,0.339447,-0.342736,-0.487579,483503421.846756
0.035159,0.046483,0.162826,0.725351,0.332600,-0.337981,-0.499011,483503421.847146
0.191443,0.185598,0.279886,0.723334,0.325380,-0.332525,-0.510237,483503421.863017
0.359144,0.332487,0.411309,0.722022,0.317761,-0.326173,-0.520888,483503421.878338
0.515993,0.465119,0.533615,0.721826,0.309953,-0.318981,-0.530233,483503421.878713
0.608685,0.550027,0.557577,0.723061,0.302148,-0.311316,-0.537562,483503421.894148
0.528243,0.536373,0.384656,0.725279,0.294649,-0.303730,-0.543047,483503421.909879
0.384355,0.410038,0.219464,0.727782,0.287762,-0.296652,-0.547287,483503421.910260
0.334494,0.216755,0.175438,0.730354,0.281366,-0.290157,-0.550659,483503421.925749
0.332929,0.060595,0.171062,0.733216,0.274735,-0.283824,-0.553497,483503421.941156
0.278859,-0.019172,0.144047,0.736507,0.267439,-0.277137,-0.556084,483503421.941543
0.171775,-0.036319,0.086436,0.740157,0.259478,-0.269789,-0.558617,483503421.957006
-0.026203,-0.048086,-0.049803,0.743921,0.251100,-0.261725,-0.561276,483503421.972901
-0.061933,-0.059327,-0.160894,0.747417,0.242663,-0.253347,-0.564179,483503421.973374
-0.098223,-0.026548,-0.240830,0.750229,0.234521,-0.245195,-0.567481,483503421.988400
-0.141609,0.108962,-0.317838,0.751983,0.227006,-0.237530,-0.571462,483503422.004162
-0.154966,0.257166,-0.327860,0.752485,0.220302,-0.230420,-0.576316,483503422.004575
-0.132276,0.323877,-0.256341,0.751876,0.214652,-0.224001,-0.581747,483503422.020624
-0.102141,0.317422,-0.149508,0.750510,0.209972,-0.218360,-0.587337,483503422.036171
-0.113123,0.258359,-0.067119,0.748843,0.206312,-0.213750,-0.592436,483503422.036540
-0.134729,0.164362,0.006881,0.747335,0.203744,-0.210272,-0.596460,483503422.052385
-0.165677,0.079651,0.129607,0.746333,0.201945,-0.207634,-0.599244,483503422.067531
-0.251671,0.130633,0.248152,0.745773,0.200798,-0.205399,-0.601094,483503422.068162
-0.336816,0.377417,0.290541,0.745362,0.200462,-0.203297,-0.602429,483503422.082991
-0.236845,0.188298,0.227356,0.745046,0.200474,-0.200647,-0.603703,483503422.098522
-0.163885,-0.100856,0.072520,0.745056,0.200689,-0.196913,-0.604847,483503422.098897
-0.104093,-0.327190,-0.199164,0.745259,0.201210,-0.192602,-0.605811,483503422.114144
-0.017537,-0.420090,-0.463203,0.744988,0.201872,-0.188562,-0.607194,483503422.129917
0.041879,-0.359748,-0.624723,0.743732,0.202692,-0.185685,-0.609343,483503422.130279
0.030847,-0.244718,-0.712080,0.741242,0.204279,-0.184595,-0.612172,483503422.146143
-0.020659,-0.143994,-0.740141,0.737534,0.206986,-0.185157,-0.615563,483503422.161461
-0.012856,-0.097028,-0.672627,0.733080,0.210546,-0.186710,-0.619196,483503422.161849
0.057394,-0.071779,-0.501264,0.728557,0.213960,-0.187974,-0.622969,483503422.177271
0.144786,-0.055291,-0.318767,0.724424,0.216109,-0.187637,-0.627136,483503422.193114
0.315300,0.035758,-0.142075,0.720849,0.216718,-0.185079,-0.631788,483503422.193801
0.389613,0.092263,-0.118524,0.718030,0.215663,-0.180712,-0.636605,483503422.208905
0.439999,0.166257,-0.140399,0.715857,0.213296,-0.175598,-0.641263,483503422.224666
0.441778,0.200742,-0.204885,0.713979,0.210184,-0.170674,-0.645699,483503422.225096
0.475840,0.146325,-0.276710,0.711966,0.206802,-0.166750,-0.650024,483503422.240238
0.498942,0.051670,-0.267458,0.709643,0.203053,-0.164154,-0.654393,483503422.256001
0.413396,-0.034726,-0.224843,0.707140,0.198990,-0.162668,-0.658707,483503422.256387
0.267586,-0.044494,-0.205259,0.704621,0.194783,-0.161968,-0.662824,483503422.271924
0.127795,-0.004453,-0.213638,0.702074,0.190760,-0.161677,-0.666756,483503422.287274
0.036285,0.033394,-0.229574,0.699311,0.186735,-0.161254,-0.670889,483503422.287784
-0.011050,0.043058,-0.243700,0.696305,0.182468,-0.160284,-0.675406,483503422.303275
-0.012117,-0.007694,-0.132394,0.693190,0.178149,-0.158814,-0.680094,483503422.318940
0.021291,-0.011305,-0.018627,0.690189,0.173864,-0.156784,-0.684711,483503422.319312
0.082904,0.005202,0.051345,0.687492,0.169451,-0.153967,-0.689156,483503422.334614
0.155985,0.046417,0.063274,0.685125,0.164910,-0.150548,-0.693357,483503422.350274
0.226150,0.084097,0.046793,0.683058,0.160427,-0.146792,-0.697242,483503422.350647
0.304059,0.096664,0.005836,0.681315,0.155840,-0.142841,-0.700800,483503422.366342
0.341387,0.086160,-0.054048,0.679813,0.150851,-0.138681,-0.704177,483503422.381968
0.276314,0.078876,-0.095032,0.678373,0.145869,-0.134746,-0.707372,483503422.382487
0.181301,0.071880,-0.098800,0.676978,0.141050,-0.130996,-0.710384,483503422.397954
0.109422,0.053859,-0.084319,0.675701,0.136390,-0.127180,-0.713198,483503422.413821
0.086267,0.030846,-0.055625,0.674562,0.131898,-0.123185,-0.715818,483503422.414198
0.081149,-0.026567,-0.009442,0.673591,0.127663,-0.119221,-0.718167,483503422.429030
0.094734,-0.051540,0.010877,0.672621,0.123702,-0.115289,-0.720408,483503422.444883
0.108517,-0.075743,0.048977,0.671612,0.120037,-0.111404,-0.722577,483503422.445241
0.119450,-0.095113,0.064135,0.670542,0.116743,-0.107553,-0.724691,483503422.460589
0.109933,-0.103169,0.073071,0.669511,0.113845,-0.103750,-0.726657,483503422.476379
0.103360,-0.113577,0.042570,0.668638,0.111376,-0.099879,-0.728384,483503422.476797
0.081521,-0.106599,-0.010747,0.667817,0.109336,-0.095949,-0.729972,483503422.492066
0.059266,-0.088632,-0.055206,0.667053,0.108014,-0.092176,-0.731353,483503422.507897
0.047931,-0.068163,-0.080864,0.666360,0.107540,-0.088681,-0.732486,483503422.508257
0.058392,-0.038829,-0.065163,0.665769,0.107833,-0.085437,-0.733365,483503422.523476
0.080346,0.018165,-0.021615,0.665334,0.108780,-0.082373,-0.733970,483503422.539013
0.116318,0.077998,0.033959,0.665050,0.109979,-0.079320,-0.734385,483503422.539444
0.225695,0.180503,0.185604,0.665001,0.111061,-0.076127,-0.734604,483503422.555459
0.300917,0.193393,0.245412,0.665341,0.111784,-0.072647,-0.734539,483503422.570432
0.347350,0.180457,0.274554,0.666290,0.112076,-0.068926,-0.733993,483503422.571016
0.374272,0.167863,0.276431,0.667974,0.112025,-0.065069,-0.732822,483503422.586296
0.412318,0.122186,0.258655,0.670449,0.111779,-0.061168,-0.730932,483503422.602041
0.440901,0.083556,0.235062,0.673678,0.111274,-0.057417,-0.728340,483503422.602425
0.411123,0.108211,0.207630,0.677419,0.110634,-0.053904,-0.725230,483503422.617856
0.356931,0.142494,0.200388,0.681550,0.109762,-0.050314,-0.721741,483503422.634583
0.324891,0.176491,0.227931,0.686267,0.108264,-0.046074,-0.717770,483503422.635113
0.315822,0.185091,0.261784,0.691722,0.105627,-0.040643,-0.713240,483503422.649364
0.382067,0.229190,0.268934,0.697953,0.101560,-0.034297,-0.708076,483503422.664814
0.597186,0.362465,0.352535,0.705047,0.095786,-0.026796,-0.702151,483503422.665180
0.698404,0.315637,0.362841,0.713102,0.088206,-0.018363,-0.695246,483503422.680617
0.744477,0.240716,0.395252,0.722349,0.078948,-0.009572,-0.686941,483503422.696549
0.729479,0.176021,0.349231,0.732607,0.067640,-0.000193,-0.677282,483503422.697120
0.635966,0.167098,0.286594,0.743412,0.053943,0.010250,-0.666576,483503422.711935
0.563820,0.201961,0.082901,0.754332,0.038166,0.021763,-0.655022,483503422.728226
0.529979,0.229715,-0.167030,0.764716,0.021165,0.033397,-0.643153,483503422.728763
0.464230,0.256132,-0.320153,0.774431,0.003857,0.044349,-0.631090,483503422.743723
0.336106,0.278243,-0.432198,0.783460,-0.013053,0.054211,-0.618936,483503422.759464
0.211106,0.242747,-0.550374,0.791685,-0.028704,0.062293,-0.607068,483503422.759823
0.165837,0.175854,-0.659754,0.798943,-0.042522,0.067842,-0.596053,483503422.775697
0.247131,0.083715,-0.829351,0.804959,-0.054061,0.070684,-0.586619,483503422.790777
0.410602,0.025112,-0.748297,0.809632,-0.063719,0.071284,-0.579098,483503422.791191
0.572482,-0.037782,-0.603447,0.813173,-0.072984,0.070681,-0.573086,483503422.806907
0.664177,-0.052139,-0.528277,0.815769,-0.082888,0.069353,-0.568191,483503422.822368
0.672057,-0.048149,-0.519403,0.817517,-0.093537,0.067184,-0.564273,483503422.822971
0.618642,-0.057204,-0.501884,0.818468,-0.104617,0.063976,-0.561313,483503422.838058
0.508275,-0.044483,-0.560605,0.818651,-0.115542,0.059780,-0.559364,483503422.854033
0.453277,-0.055001,-0.580210,0.817727,-0.126536,0.055637,-0.558762,483503422.854410
0.591764,-0.059381,-0.521334,0.815257,-0.139672,0.053462,-0.559455,483503422.869616
0.550773,0.022949,-0.549498,0.811278,-0.155096,0.053799,-0.561140,483503422.885670
0.373336,0.074106,-0.551645,0.806288,-0.171736,0.056563,-0.563212,483503422.886448
0.285789,0.051719,-0.513814,0.800442,-0.189917,0.062339,-0.565100,483503422.901126
0.221106,0.029769,-0.607843,0.793634,-0.209652,0.071069,-0.566692,483503422.916761
0.205474,0.012810,-0.622620,0.785985,-0.229961,0.081632,-0.568051,483503422.917160
0.223966,0.006414,-0.591815,0.777669,-0.250488,0.093176,-0.569039,483503422.932312
0.189663,0.002452,-0.558953,0.768752,-0.270938,0.105345,-0.569662,483503422.948260
0.186736,0.000203,-0.502897,0.759366,-0.291086,0.118019,-0.569827,483503422.948622
0.188467,-0.007297,-0.497816,0.749491,-0.310662,0.131187,-0.569686,483503422.963919
0.173289,0.000427,-0.488615,0.739256,-0.329276,0.144484,-0.569388,483503422.980189
0.148887,0.027676,-0.481455,0.728771,-0.346682,0.157508,-0.569118,483503422.980613
0.136182,0.069449,-0.454806,0.718155,-0.362885,0.170072,-0.568897,483503422.995921
0.112474,0.128507,-0.420793,0.707524,-0.378097,0.182191,-0.568559,483503423.011232
0.068318,0.151237,-0.384312,0.696923,-0.392694,0.193935,-0.567873,483503423.011601
-0.044741,0.160840,-0.336518,0.686381,-0.406846,0.205407,-0.566714,483503423.026679
-0.091862,0.156301,-0.311711,0.675889,-0.420773,0.216773,-0.564920,483503423.042596
-0.127329,0.141565,-0.283923,0.665312,-0.434653,0.227922,-0.562573,483503423.043036
-0.143022,0.114666,-0.251464,0.654661,-0.448496,0.238810,-0.559678,483503423.058424
-0.133586,0.099371,-0.227318,0.643848,-0.462325,0.249341,-0.556367,483503423.074061
-0.106378,0.091851,-0.208900,0.632808,-0.476059,0.259481,-0.552803,483503423.074423
-0.083119,0.081171,-0.176172,0.621555,-0.489635,0.269175,-0.549065,483503423.090087
-0.061072,0.055349,-0.156476,0.610142,-0.502961,0.278352,-0.545232,483503423.105523
-0.039223,0.036456,-0.144248,0.598540,-0.516075,0.287049,-0.541313,483503423.105917
-0.031543,0.020989,-0.149871,0.586853,-0.528869,0.295138,-0.537396,483503423.121341
-0.046193,-0.002227,-0.182752,0.575212,-0.541112,0.302618,-0.533621,483503423.137229
-0.113425,-0.064726,-0.269093,0.563472,-0.552129,0.309753,-0.530760,483503423.137701
-0.154538,-0.092541,-0.300036,0.552235,-0.562412,0.316042,-0.528060,483503423.153078
-0.181646,-0.110929,-0.310534,0.541376,-0.571499,0.321810,-0.526060,483503423.168525
-0.211158,-0.111996,-0.290453,0.530843,-0.579521,0.327281,-0.524641,483503423.168892
-0.239533,-0.100162,-0.262964,0.520600,-0.586587,0.332675,-0.523658,483503423.184284
-0.273897,-0.092158,-0.229467,0.510632,-0.592901,0.338169,-0.522843,483503423.200094
-0.289637,-0.082414,-0.205526,0.500811,-0.598562,0.343903,-0.522152,483503423.200451
-0.297818,-0.057075,-0.155088,0.491093,-0.603651,0.349762,-0.521632,483503423.216243
-0.256148,-0.007759,-0.068383,0.481837,-0.607921,0.356319,-0.520867,483503423.231258
-0.208116,0.038058,0.021735,0.477036,-0.609359,0.367470,-0.515834,483503423.231664
-0.177803,0.072259,0.111781,0.468047,-0.613864,0.373403,-0.514465,483503423.247178
-0.088095,0.157635,0.225814,0.458924,-0.618483,0.378860,-0.513159,483503423.262948
-0.037250,0.200544,0.251424,0.450220,-0.623011,0.383990,-0.511576,483503423.263312
0.024764,0.238549,0.268506,0.442264,-0.627156,0.388560,-0.509999,483503423.278841
0.065925,0.254972,0.306677,0.435149,-0.630890,0.392528,-0.508473,483503423.294239
0.084366,0.259876,0.353206,0.428794,-0.634431,0.395998,-0.506773,483503423.294640
0.097548,0.242068,0.364060,0.423205,-0.637967,0.399006,-0.504667,483503423.310456
0.092660,0.202606,0.346382,0.418287,-0.641515,0.401669,-0.502151,483503423.326202
0.077014,0.177345,0.331497,0.413890,-0.645038,0.404132,-0.499297,483503423.326644
0.063946,0.151868,0.330841,0.409802,-0.648538,0.406639,-0.496091,483503423.341540
0.072328,0.124009,0.349013,0.405734,-0.652233,0.409367,-0.492332,483503423.357392
0.074393,0.095727,0.364162,0.401609,-0.656219,0.412401,-0.487865,483503423.358043
0.064474,-0.035004,0.363418,0.397455,-0.660465,0.415691,-0.482718,483503423.372979
0.075790,-0.107129,0.323643,0.393303,-0.664749,0.419229,-0.477146,483503423.388970
0.039339,-0.148772,0.229047,0.389228,-0.668819,0.422953,-0.471481,483503423.389373
-0.052890,-0.082594,0.082493,0.385363,-0.672261,0.426714,-0.466343,483503423.404706
-0.149265,0.086705,-0.091363,0.382328,-0.674182,0.430554,-0.462522,483503423.420205
-0.253355,0.270843,-0.190086,0.380812,-0.673847,0.434531,-0.460539,483503423.420569
-0.359737,0.450112,-0.255628,0.381369,-0.671122,0.438253,-0.460530,483503423.436203
-0.463362,0.659409,-0.233432,0.383984,-0.666777,0.441026,-0.462019,483503423.451700
-0.538718,0.886019,-0.034355,0.388148,-0.662166,0.442495,-0.463762,483503423.452127
-0.553174,0.989460,0.173011,0.393137,-0.658226,0.442569,-0.465096,483503423.467845
-0.516871,0.789125,0.227763,0.398328,-0.655149,0.441330,-0.466200,483503423.483380
-0.483170,0.312628,0.108206,0.403442,-0.652418,0.439147,-0.467692,483503423.483775
-0.628448,-0.539074,-0.370084,0.408297,-0.649227,0.437096,-0.469835,483503423.499280
-0.633737,-0.661668,-0.439635,0.413141,-0.645004,0.435716,-0.472690,483503423.514568
-0.572801,-0.646544,-0.500859,0.418083,-0.639760,0.435039,-0.476083,483503423.514935
-0.519840,-0.581875,-0.645746,0.422963,-0.633554,0.435621,-0.479526,483503423.530373
-0.471652,-0.445285,-0.758969,0.427430,-0.626381,0.438188,-0.482641,483503423.546243
-0.405171,-0.243618,-0.721675,0.431556,-0.618248,0.442663,-0.485364,483503423.546637
-0.263355,-0.027024,-0.645662,0.435755,-0.609136,0.448150,-0.488090,483503423.561955
-0.007540,0.153159,-0.559546,0.440197,-0.599066,0.453600,-0.491522,483503423.578456
0.322350,0.288597,-0.413772,0.445159,-0.588087,0.458014,-0.496195,483503423.578863
