ts,pos_x,pos_y,vel_x,vel_y,acc_x,acc_y,theta,mag_vel,K_curve
1461810596.88,0.0,0.0,0.0,0.0,-0.00575332742157,0.0102653653066,0,0.0,0
1461810596.88,-0.00287666371079,0.00513268265328,-0.00563826087314,0.0100600580004,-0.00575368569662,0.0102654451583,0,0.0115323350908,0.00205643903822
1461810596.9,-0.0113917674322,0.0203254632329,-0.0111641076384,0.0199189930956,-0.00575439345144,0.0102656134307,0,0.0228342634062,0.00128593019829
1461810596.91,-0.0254330717963,0.0453772630438,-0.016580131068,0.0295809143958,-0.00575539098211,0.0102658532948,0,0.0339106361297,0.00103948987812
1461810596.91,-0.0448908983554,0.080091104087,-0.0218888116091,0.0390498323367,-0.00575665842001,0.0102661687883,0,0.0447661644458,0.00091751085059
1461810596.93,-0.0696580391745,0.124274020818,-0.0270925606285,0.0483296811025,-0.00575822515148,0.0102665585308,0,0.0554054592697,0.000857386859748
1461810596.94,-0.0996297123788,0.177736981186,-0.0321937700644,0.0574243148407,-0.00576010875554,0.0102670230538,0,0.0658330522298,0.000827559891376
1461810596.94,-0.134703536821,0.240294807553,-0.0371948012436,0.0663375111366,-0.00576231030403,0.0102675696379,0,0.0760533932402,0.000811799341007
1461810596.96,-0.174779493217,0.311766103509,-0.0420979693166,0.075072979159,-0.00576484240642,0.0102682118373,0,0.0860708500039,0.000804584976856
1461810596.98,-0.219759883736,0.391973188587,-0.0469055554886,0.0836343671764,-0.00576771120895,0.0102689415146,0,0.095889720558,0.00080353706468
1461810596.98,-0.26954929483,0.48074202652,-0.0516198013636,0.0920252425172,-0.00577092690837,0.0102697487706,0,0.105514213039,0.000807477449829
1461810596.99,-0.324054559647,0.577902143423,-0.0562429137065,0.100249091462,-0.00577450190505,0.0102706464096,0,0.114948447928,0.000814764932848
1461810597.01,-0.383184724306,0.68328655809,-0.0607770672994,0.108309343114,-0.00577843539864,0.0102716297844,0,0.124196480286,0.000824245051971
1461810597.01,-0.446851009305,0.796731716096,-0.065224392644,0.116209353441,-0.00578272830021,0.0102726971377,0,0.13326227982,0.000835248700842
1461810597.02,-0.514966766099,0.918077418105,-0.0695869785254,0.123952409567,-0.00578736367449,0.0102738329121,0,0.142149735904,0.000846929415381
1461810597.04,-0.587447426462,1.04716674413,-0.0738668553559,0.131541717629,-0.00579232857197,0.0102750498361,0,0.150862638838,0.000858358757327
1461810597.04,-0.664210446104,1.18384598668,-0.0780660002493,0.138980432116,-0.00579759796759,0.0102763355639,0,0.159404707917,0.000869102151577
1461810597.06,-0.745175245337,1.32796458657,-0.0821863262525,0.146271632326,-0.00580321510118,0.010277712,0,0.16777956564,0.000880449119743
1461810597.07,-0.83026317914,1.4793750749,-0.0862297505266,0.15341835744,-0.00580915914909,0.0102791695261,0,0.175990801679,0.000891854912178
1461810597.07,-0.919397509241,1.6379330171,-0.0901981314822,0.160423576427,-0.00581541523698,0.0102807051056,0,0.184041915868,0.000903037303637
1461810597.09,-1.01250334834,1.80349694608,-0.0940932757848,0.167290195902,-0.00582197080537,0.010282325129,0,0.191936328486,0.000913749211622
1461810597.1,-1.10950760953,1.97592830455,-0.0979169416584,0.17402107061,-0.00582876045053,0.01028402721,0,0.199677391009,0.000922788498874
1461810597.1,-1.21033893141,2.15509138876,-0.101670788067,0.180618995864,-0.00583572740537,0.0102857827621,0,0.207268354586,0.000929842855956
1461810597.12,-1.31492758318,2.34085327601,-0.105356385163,0.187086683053,-0.00584303719808,0.010287598689,0,0.214712353791,0.000938546432274
1461810597.14,-1.42320548694,2.53308375841,-0.108975433914,0.193426796107,-0.00585072854829,0.0102895193313,0,0.222012546152,0.000948819890905
1461810597.14,-1.53510628513,2.73165531418,-0.112529639213,0.19964198913,-0.00585882754348,0.0102915564766,0,0.229172082778,0.00096068201986
1461810597.15,-1.65056533812,2.93644308155,-0.116020697421,0.205734874694,-0.00586731403094,0.0102937071739,0,0.236194074641,0.000973538264027
1461810597.17,-1.76951969255,3.14732480983,-0.119450251223,0.211708010231,-0.00587616555365,0.0102959657001,0,0.243081558562,0.000986929798349
1461810597.17,-1.89190802655,3.36418080291,-0.122819888441,0.217563896412,-0.00588534874628,0.0102983273988,0,0.249837495222,0.00100034836395
1461810597.19,-2.01767058937,3.58689386302,-0.126131132443,0.223304979335,-0.0058948209274,0.0103007703319,0,0.256464766327,0.00101341412251
1461810597.2,-2.14674913227,3.81534922752,-0.129385434303,0.228933634673,-0.00590460678683,0.0103033198287,0,0.262966156938,0.00102634985625
1461810597.2,-2.27908686997,4.04943452211,-0.132584240268,0.234452215412,-0.0059146811621,0.0103059613427,0,0.269344430199,0.00103900068201
1461810597.22,-2.41462845082,4.28903971819,-0.135728943002,0.23986301322,-0.00592502089152,0.0103086970951,0,0.275602269728,0.00105116074667
1461810597.23,-2.55331990427,4.53405707996,-0.138820884616,0.245168276108,-0.00593564871906,0.0103115311097,0,0.281742296462,0.0010631608228
1461810597.23,-2.69510861324,4.78438112162,-0.141861402668,0.250370211074,-0.00594658024161,0.0103144537609,0,0.287767093602,0.00107527110305
1461810597.25,-2.83994330603,5.03990855958,-0.144851823251,0.255470971538,-0.00595779863234,0.0103174468971,0,0.293679192313,0.00108743006707
1461810597.27,-2.9877740286,5.30053825456,-0.147793429446,0.260472650066,-0.00596931615812,0.0103205008642,0,0.299481049851,0.00109982294183
1461810597.27,-3.13855211612,5.56617115506,-0.150687490692,0.265377287912,-0.0059811655886,0.0103236491165,0,0.305175072361,0.00111256301206
