ax,ay,az,qx,qy,qz,qw,ts
0.027650,0.141463,-0.164577,0.020331,-0.190117,-0.970575,0.146375,484068283.126787
-0.034670,0.091760,-0.121762,0.021618,-0.193814,-0.970127,0.144299,484068283.142561
-0.053675,0.044980,-0.031075,0.022275,-0.197768,-0.969668,0.141903,484068283.142782
-0.067644,0.023256,0.064433,0.022786,-0.201489,-0.969294,0.139110,484068283.158567
-0.062229,0.029142,0.102710,0.023637,-0.204763,-0.969040,0.135921,484068283.174350
-0.077033,0.071752,0.075632,0.024267,-0.207844,-0.968884,0.132196,484068283.174596
-0.109878,0.128192,0.026860,0.024552,-0.211058,-0.968757,0.127911,484068283.192569
-0.089612,0.105296,0.040134,0.025010,-0.214555,-0.968603,0.123082,484068283.205343
-0.062085,0.061783,0.085087,0.025545,-0.218213,-0.968414,0.117917,484068283.205577
-0.038715,0.034303,0.109922,0.025515,-0.221519,-0.968318,0.112421,484068283.221046
-0.029602,-0.002591,0.095362,0.024590,-0.224195,-0.968374,0.106691,484068283.236920
-0.028850,-0.018042,0.060009,0.022661,-0.226292,-0.968574,0.100711,484068283.238184
-0.023787,-0.002055,-0.021181,0.019862,-0.227979,-0.968854,0.094620,484068283.252687
-0.023108,-0.001516,-0.069036,0.016806,-0.229728,-0.969064,0.088648,484068283.269241
-0.061578,0.004927,-0.171524,0.014559,-0.232155,-0.969036,0.082834,484068283.269657
-0.124378,-0.019211,-0.205928,0.013816,-0.235538,-0.968712,0.076994,484068283.284750
-0.082167,-0.034876,-0.055341,0.012829,-0.238829,-0.968392,0.070806,484068283.300478
-0.071023,-0.045515,0.116415,0.010971,-0.241317,-0.968250,0.064330,484068283.301613
-0.080150,-0.023859,0.123189,0.008911,-0.242758,-0.968324,0.057771,484068283.317399
-0.012505,-0.028978,0.045943,0.006836,-0.243177,-0.968603,0.051243,484068283.331739
0.153040,-0.061057,-0.037058,0.004803,-0.243062,-0.968938,0.045344,484068283.332226
0.242260,-0.088728,-0.060057,0.002600,-0.242597,-0.969256,0.041010,484068283.347716
0.266413,-0.139916,-0.095141,-0.000425,-0.241701,-0.969584,0.038560,484068283.363569
0.274090,-0.174938,0.018864,-0.004388,-0.240023,-0.970018,0.037886,484068283.364051
0.258294,-0.169189,0.020673,-0.009144,-0.237290,-0.970624,0.038720,484068283.379069
0.280819,-0.163499,-0.050115,-0.015489,-0.233672,-0.971334,0.040837,484068283.395071
0.354396,-0.164415,-0.171453,-0.023550,-0.229750,-0.971949,0.044451,484068283.395467
0.362828,-0.150202,-0.218152,-0.033430,-0.225893,-0.972315,0.049579,484068283.411009
0.287780,-0.118771,-0.231022,-0.045184,-0.222359,-0.972329,0.055601,484068283.426537
0.094154,-0.037353,-0.041253,-0.057748,-0.219089,-0.972008,0.062168,484068283.427014
0.039462,-0.007966,0.020293,-0.070031,-0.215928,-0.971449,0.068976,484068283.442163
-0.022771,0.008759,0.058542,-0.081569,-0.212959,-0.970710,0.075607,484068283.457940
-0.094512,0.028053,0.110413,-0.091960,-0.210223,-0.969882,0.081717,484068283.458556
-0.151449,0.043761,0.172970,-0.100485,-0.207818,-0.969098,0.086966,484068283.473422
-0.167934,0.061192,0.233863,-0.106855,-0.205589,-0.968517,0.091053,484068283.489746
-0.171130,0.086843,0.247225,-0.111147,-0.203269,-0.968231,0.094112,484068283.491150
-0.196558,0.121268,0.203645,-0.113821,-0.201027,-0.968205,0.095978,484068283.505206
-0.199638,0.130014,0.133864,-0.115000,-0.199212,-0.968369,0.096704,484068283.521882
-0.171998,0.114920,0.095763,-0.114409,-0.198094,-0.968688,0.096505,484068283.522306
-0.125863,0.101262,0.084624,-0.112382,-0.197656,-0.969097,0.095669,484068283.536431
-0.127652,0.153738,0.050786,-0.109444,-0.197618,-0.969576,0.094299,484068283.552322
-0.154374,0.216100,-0.021828,-0.105607,-0.198003,-0.970103,0.092423,484068283.552735
-0.148668,0.244739,-0.081083,-0.100768,-0.199332,-0.970561,0.090130,484068283.568078
-0.130534,0.246424,-0.072975,-0.095117,-0.201838,-0.970838,0.087683,484068283.583850
-0.138556,0.233528,-0.029747,-0.088818,-0.205338,-0.970933,0.085064,484068283.584280
-0.227497,0.281499,-0.001243,-0.082136,-0.209708,-0.970861,0.081886,484068283.599342
-0.315921,0.326648,0.049950,-0.074479,-0.214869,-0.970693,0.077718,484068283.615383
-0.370590,0.326878,0.107599,-0.065495,-0.220507,-0.970505,0.072165,484068283.615790
-0.403985,0.281049,0.154043,-0.055191,-0.226299,-0.970318,0.065006,484068283.631180
-0.353195,0.201501,0.157491,-0.044040,-0.231863,-0.970126,0.056170,484068283.646595
-0.287262,0.126939,0.161423,-0.032592,-0.236751,-0.969935,0.045970,484068283.646989
-0.107160,0.028804,0.185041,-0.021170,-0.240519,-0.969793,0.034709,484068283.662399
-0.040186,0.009191,0.153508,-0.010497,-0.242742,-0.969766,0.022790,484068283.678244
-0.028330,0.024326,0.084325,-0.001309,-0.243310,-0.969891,0.010440,484068283.678733
-0.036028,0.044905,0.021962,0.006318,-0.242478,-0.970133,-0.002354,484068283.693768
-0.023669,0.031625,-0.075351,0.012506,-0.240523,-0.970439,-0.015495,484068283.710007
-0.017825,-0.009632,-0.185302,0.016874,-0.238035,-0.970677,-0.028983,484068283.710623
0.089148,-0.064065,-0.105537,0.019491,-0.234874,-0.970907,-0.042367,484068283.725256
0.128008,-0.083453,-0.047622,0.020233,-0.230870,-0.971205,-0.055229,484068283.741246
0.047956,-0.068030,-0.049681,0.019753,-0.226407,-0.971458,-0.067969,484068283.741558
-0.020230,-0.039360,-0.054449,0.019398,-0.222194,-0.971453,-0.080824,484068283.756441
-0.111354,0.040586,-0.150427,0.019505,-0.218951,-0.970965,-0.094375,484068283.772107
-0.184998,0.140142,-0.161087,0.020180,-0.216923,-0.969888,-0.108876,484068283.772395
-0.178064,0.152513,-0.076290,0.021679,-0.215927,-0.968216,-0.124351,484068283.787671
-0.084136,0.104526,0.015851,0.023727,-0.215613,-0.966016,-0.140573,484068283.803457
0.007501,0.060578,0.087451,0.026066,-0.215354,-0.963468,-0.157074,484068283.803697
0.056800,0.039821,0.093058,0.028674,-0.214712,-0.960709,-0.173538,484068283.819227
0.097120,0.046190,0.041997,0.031352,-0.213773,-0.957797,-0.189587,484068283.834689
0.104243,0.042138,-0.039924,0.033800,-0.212823,-0.954745,-0.205003,484068283.834974
0.079851,0.050962,-0.118715,0.035655,-0.212119,-0.951529,-0.219835,484068283.851215
0.040882,0.069180,-0.158454,0.036662,-0.211665,-0.948139,-0.234278,484068283.866804
0.020336,0.040337,-0.111132,0.037250,-0.211304,-0.944589,-0.248423,484068283.867180
0.038345,-0.025160,-0.025437,0.037702,-0.210643,-0.940938,-0.262382,484068283.882758
0.029767,-0.030928,-0.096864,0.037098,-0.209553,-0.937135,-0.276568,484068283.898491
0.070125,-0.038550,0.005763,0.036298,-0.208200,-0.933224,-0.290565,484068283.899342
0.089788,0.004478,0.077992,0.035343,-0.206495,-0.929282,-0.304212,484068283.913788
0.106399,0.031456,0.190843,0.034931,-0.204397,-0.925370,-0.317320,484068283.929927
0.108388,0.044987,0.234760,0.035826,-0.201987,-0.921534,-0.329687,484068283.930334
0.102701,0.050679,0.213313,0.037935,-0.199308,-0.917723,-0.341499,484068283.945542
0.088682,0.045520,0.165341,0.040931,-0.196435,-0.913826,-0.353071,484068283.961268
0.093959,0.021185,0.147504,0.044712,-0.193233,-0.909952,-0.364211,484068283.961629
0.096068,0.011149,0.171551,0.048904,-0.189277,-0.906155,-0.375054,484068283.977292
0.099100,-0.000825,0.202207,0.053266,-0.184159,-0.902621,-0.385387,484068283.993102
0.091483,-0.001349,0.251714,0.057903,-0.177577,-0.899404,-0.395203,484068283.994041
0.084820,-0.006358,0.309997,0.063258,-0.169338,-0.896495,-0.404499,484068284.008483
0.084290,0.028031,0.334102,0.069325,-0.158969,-0.893884,-0.413394,484068284.025094
0.112732,0.436600,-1.303697,0.076937,-0.150232,-0.890910,-0.421652,484068284.025530
-0.047131,0.207182,-1.122497,0.084543,-0.153693,-0.885832,-0.429572,484068284.039911
0.041267,-0.033963,0.061434,0.085233,-0.158400,-0.880274,-0.439046,484068284.056091
0.066190,-0.033638,0.250348,0.088392,-0.163365,-0.874550,-0.447953,484068284.056549
0.068766,0.022011,-0.104777,0.092534,-0.168476,-0.868797,-0.456338,484068284.071500
0.069019,0.052913,-0.240363,0.095241,-0.174157,-0.863009,-0.464557,484068284.087310
0.078768,0.062597,-0.157028,0.096639,-0.180045,-0.857543,-0.472085,484068284.087923
0.085464,0.034222,-0.149165,0.096943,-0.185740,-0.852639,-0.478654,484068284.102772
0.111949,-0.024141,-0.184260,0.095881,-0.191181,-0.848265,-0.484462,484068284.118927
0.132491,-0.077048,-0.149103,0.093540,-0.196379,-0.844275,-0.489780,484068284.119469
0.097661,-0.088043,-0.086419,0.090461,-0.201351,-0.840584,-0.494664,484068284.134204
0.051160,-0.036755,-0.028805,0.087152,-0.206186,-0.837129,-0.499107,484068284.150034
0.021760,-0.024943,-0.053576,0.084005,-0.211447,-0.833695,-0.503177,484068284.150483
0.056352,0.014066,-0.037131,0.081175,-0.217556,-0.830058,-0.507034,484068284.166164
0.077161,0.042352,-0.052393,0.079136,-0.224903,-0.826243,-0.510371,484068284.181637
0.072906,0.072510,-0.174247,0.078019,-0.233929,-0.822291,-0.512863,484068284.182162
0.040146,0.056849,-0.167632,0.076605,-0.243754,-0.818285,-0.514903,484068284.197490
0.036462,0.040974,-0.163753,0.073735,-0.252794,-0.814534,-0.516907,484068284.212983
-0.009760,0.028652,-0.026222,0.070273,-0.260700,-0.811166,-0.518756,484068284.213532
-0.074095,0.008951,0.138375,0.068152,-0.267624,-0.808158,-0.520205,484068284.228644
-0.076203,-0.024995,0.037761,0.066899,-0.273433,-0.805375,-0.521660,484068284.244262
-0.114552,-0.069913,0.110900,0.067832,-0.279098,-0.802456,-0.523037,484068284.244703
-0.075840,-0.107446,0.163716,0.070550,-0.284249,-0.799301,-0.524731,484068284.260184
0.051233,-0.060895,0.216844,0.074369,-0.288031,-0.796410,-0.526535,484068284.275912
0.168862,-0.010672,0.228353,0.078778,-0.290028,-0.794495,-0.527689,484068284.276330
0.181379,0.046848,0.202075,0.083574,-0.290619,-0.793874,-0.527561,484068284.291540
0.065811,0.133975,0.154442,0.088526,-0.290396,-0.794155,-0.526451,484068284.307659
-0.052116,0.195838,0.084146,0.093301,-0.290043,-0.794558,-0.525212,484068284.308077
-0.106141,0.206353,0.054434,0.097689,-0.290245,-0.794462,-0.524447,484068284.323132
-0.089637,0.157346,0.081878,0.102186,-0.291355,-0.793763,-0.524033,484068284.339553
-0.070191,0.122067,0.056224,0.106656,-0.293285,-0.792483,-0.524003,484068284.339985
-0.069443,0.100020,0.011284,0.111132,-0.296254,-0.790415,-0.524526,484068284.354511
-0.062620,0.072026,-0.042476,0.115949,-0.301029,-0.787313,-0.525429,484068284.370286
-0.031053,0.066659,-0.087021,0.120835,-0.307532,-0.783274,-0.526598,484068284.370683
-0.154408,0.086304,-0.086506,0.125509,-0.315314,-0.778397,-0.528132,484068284.386025
-0.150376,0.068813,0.010809,0.130260,-0.323967,-0.772466,-0.530447,484068284.401741
0.093162,0.005188,0.062985,0.134380,-0.331920,-0.766524,-0.533115,484068284.402177
0.052542,0.011027,-0.024686,0.137652,-0.338937,-0.761296,-0.535352,484068284.417665
-0.013195,0.011722,-0.035371,0.140270,-0.345434,-0.756517,-0.537291,484068284.433377
-0.062461,-0.000152,-0.020874,0.142941,-0.352050,-0.751743,-0.538991,484068284.433803
-0.069690,0.009666,0.004713,0.146189,-0.359237,-0.746658,-0.540444,484068284.448980
-0.051714,-0.015244,-0.009015,0.149685,-0.366751,-0.741263,-0.541864,484068284.464785
-0.003494,-0.032373,0.013145,0.152994,-0.374109,-0.735922,-0.543189,484068284.465186
0.039711,-0.034976,0.043938,0.156274,-0.381279,-0.730847,-0.544120,484068284.480592
0.045375,-0.042385,0.040423,0.159654,-0.388293,-0.726098,-0.544537,484068284.496293
0.142530,-0.108828,-0.020928,0.162918,-0.394875,-0.722087,-0.544171,484068284.496725
0.066850,-0.114885,-0.057663,0.165803,-0.400736,-0.718938,-0.543183,484068284.512782
-0.038994,-0.115051,-0.071172,0.168218,-0.405690,-0.716336,-0.542201,484068284.527670
-0.059801,-0.095570,-0.092823,0.170097,-0.409662,-0.713972,-0.541745,484068284.528073
-0.020347,-0.102356,-0.131870,0.171441,-0.413572,-0.711495,-0.541610,484068284.543340
0.025794,-0.154246,-0.153879,0.171957,-0.418452,-0.708637,-0.541444,484068284.559447
-0.001688,-0.119400,-0.126361,0.170301,-0.424335,-0.705159,-0.541930,484068284.559874
-0.025591,0.009212,-0.054385,0.166687,-0.429939,-0.701097,-0.543903,484068284.575152
-0.068870,-0.059040,0.015130,0.162067,-0.434391,-0.697309,-0.546624,484068284.590579
-0.132511,-0.073839,0.027190,0.157322,-0.437090,-0.693952,-0.550120,484068284.591041
-0.126317,-0.063600,-0.028556,0.151918,-0.438114,-0.690713,-0.554881,484068284.607615
-0.151394,-0.128994,-0.004964,0.145041,-0.438293,-0.687638,-0.560372,484068284.621253
-0.193497,-0.121602,0.003624,0.136540,-0.438013,-0.684610,-0.566401,484068284.621485
-0.232803,-0.132716,0.068121,0.126530,-0.437563,-0.681424,-0.572878,484068284.637959
-0.262387,-0.154191,0.144578,0.115649,-0.437098,-0.678061,-0.579486,484068284.653700
-0.287094,-0.161948,0.182584,0.104818,-0.437047,-0.674457,-0.585756,484068284.654154
-0.282471,-0.174551,0.196362,0.094541,-0.437820,-0.670673,-0.591247,484068284.669314
-0.287307,-0.166309,0.178884,0.084708,-0.439815,-0.666566,-0.595884,484068284.685110
-0.293990,-0.175762,0.146357,0.074998,-0.443141,-0.662016,-0.599780,484068284.685807
-0.291798,-0.200667,0.122986,0.065121,-0.447544,-0.657141,-0.603017,484068284.701088
-0.285295,-0.228436,0.073981,0.054755,-0.452641,-0.652131,-0.605676,484068284.716549
-0.282213,-0.245169,0.030606,0.043952,-0.458174,-0.647164,-0.607721,484068284.716935
-0.311455,-0.238792,-0.039746,0.033088,-0.463967,-0.642379,-0.609088,484068284.732171
-0.326445,-0.189847,-0.074730,0.022569,-0.469894,-0.637941,-0.609689,484068284.748038
-0.349544,-0.136740,-0.125452,0.012562,-0.475616,-0.633966,-0.609687,484068284.748456
-0.362095,-0.111469,-0.181789,0.002878,-0.481005,-0.630498,-0.609178,484068284.763850
-0.379216,-0.091933,-0.275219,-0.006965,-0.486060,-0.627461,-0.608268,484068284.779639
-0.371987,-0.083237,-0.372265,-0.017808,-0.490722,-0.624799,-0.607042,484068284.780037
-0.377176,-0.049286,-0.424192,-0.030120,-0.494669,-0.622509,-0.605705,484068284.794868
-0.380889,-0.066100,-0.468216,-0.044050,-0.497404,-0.620919,-0.604242,484068284.810840
-0.388934,-0.074417,-0.498023,-0.059451,-0.498833,-0.620388,-0.602288,484068284.811252
-0.389054,-0.054952,-0.481527,-0.075357,-0.499275,-0.621261,-0.599233,484068284.826937
-0.380101,-0.032232,-0.460896,-0.090644,-0.499201,-0.623709,-0.594617,484068284.842179
-0.325785,0.016323,-0.483032,-0.104934,-0.498776,-0.627717,-0.588373,484068284.842584
-0.171799,0.143393,-0.579922,-0.118281,-0.497660,-0.632929,-0.581158,484068284.858078
-0.067591,0.204214,-0.616717,-0.131144,-0.495377,-0.638831,-0.573844,484068284.874048
0.008539,0.240742,-0.621752,-0.143775,-0.491573,-0.645119,-0.567016,484068284.874416
0.088531,0.266036,-0.613198,-0.156186,-0.486247,-0.651680,-0.560788,484068284.889472
0.153453,0.279724,-0.595979,-0.168354,-0.479476,-0.658332,-0.555301,484068284.905234
0.227489,0.281656,-0.585013,-0.180235,-0.471328,-0.664987,-0.550598,484068284.905615
0.284404,0.294458,-0.562740,-0.191985,-0.461753,-0.671443,-0.546891,484068284.921456
0.318059,0.288860,-0.541379,-0.203740,-0.450939,-0.677403,-0.544306,484068284.936845
0.374830,0.258020,-0.521451,-0.215818,-0.439204,-0.682733,-0.542584,484068284.937250
0.433623,0.253132,-0.450005,-0.228204,-0.426512,-0.687546,-0.541563,484068284.952719
0.485648,0.275727,-0.358901,-0.240473,-0.413080,-0.691804,-0.541245,484068284.968233
0.507913,0.340550,-0.178050,-0.252031,-0.399509,-0.695293,-0.541702,484068284.968637
0.524194,0.319741,-0.128421,-0.262425,-0.386281,-0.697879,-0.543033,484068284.983986
0.532212,0.272379,-0.055138,-0.271708,-0.373584,-0.699531,-0.545221,484068284.999870
0.532716,0.227298,-0.015393,-0.279979,-0.361589,-0.700423,-0.547971,484068285.000302
0.510437,0.188927,0.008197,-0.287680,-0.350152,-0.700420,-0.551403,484068285.015635
0.491460,0.131776,0.051421,-0.294888,-0.339195,-0.699646,-0.555413,484068285.031089
0.456273,0.065928,0.089396,-0.301568,-0.328767,-0.698261,-0.559822,484068285.031407
0.442204,0.006823,0.114191,-0.307705,-0.319062,-0.696438,-0.564350,484068285.046868
0.423093,-0.021489,0.098290,-0.313589,-0.309990,-0.694085,-0.569047,484068285.062256
0.394530,-0.061570,0.073525,-0.319447,-0.301706,-0.691036,-0.573931,484068285.062969
0.355348,-0.115696,0.038508,-0.325138,-0.294529,-0.687379,-0.578833,484068285.078320
0.254843,-0.299501,-0.089868,-0.331902,-0.288479,-0.682827,-0.583410,484068285.093940
0.186769,-0.341048,-0.017869,-0.342161,-0.283909,-0.676472,-0.587118,484068285.094339
0.209206,-0.275167,0.109854,-0.355382,-0.281056,-0.668652,-0.589590,484068285.110231
0.230953,-0.154707,0.177313,-0.370476,-0.279776,-0.660129,-0.590510,484068285.125560
0.221982,-0.134883,0.278888,-0.386160,-0.280141,-0.651298,-0.590095,484068285.125947
0.233799,-0.036293,0.342198,-0.401614,-0.280837,-0.642740,-0.588831,484068285.141485
0.207935,-0.024294,0.357612,-0.416671,-0.280632,-0.635094,-0.586759,484068285.156965
0.128710,-0.032842,0.441382,-0.431076,-0.278277,-0.628537,-0.584531,484068285.157749
0.031305,-0.047008,0.489371,-0.443995,-0.272854,-0.622972,-0.583374,484068285.172773
-0.072153,-0.008411,0.344735,-0.455442,-0.265890,-0.617391,-0.583698,484068285.188190
-0.134992,-0.121226,0.279544,-0.464996,-0.260334,-0.611404,-0.584971,484068285.188584
-0.118271,-0.216376,0.172201,-0.472433,-0.257076,-0.605874,-0.586204,484068285.204196
0.038414,-0.051383,-0.010467,-0.479399,-0.254620,-0.600736,-0.586908,484068285.219860
0.068691,-0.141176,0.037618,-0.486319,-0.252071,-0.595742,-0.587405,484068285.220421
0.127417,-0.145593,0.040725,-0.492756,-0.249277,-0.591025,-0.587998,484068285.235661
0.120074,-0.185204,0.034467,-0.497883,-0.246218,-0.586956,-0.589043,484068285.251456
0.296373,0.090375,-0.181612,-0.503010,-0.242162,-0.582896,-0.590398,484068285.251869
0.372560,0.276070,-0.092179,-0.511149,-0.236568,-0.577160,-0.591311,484068285.267069
0.337889,0.324473,-0.122653,-0.521867,-0.229629,-0.568875,-0.592711,484068285.283710
0.238843,0.424282,0.245479,-0.533664,-0.223910,-0.557005,-0.595662,484068285.284084
0.289278,0.275353,0.338832,-0.542344,-0.221147,-0.544284,-0.600593,484068285.298429
0.149654,0.124925,0.221245,-0.547976,-0.221323,-0.530872,-0.607382,484068285.314360
0.140585,-0.128444,0.065022,-0.552959,-0.221396,-0.518085,-0.613847,484068285.314746
-0.245070,-0.464506,-0.235263,-0.560494,-0.216286,-0.508056,-0.617208,484068285.330127
-0.269664,-0.245787,-0.157206,-0.569641,-0.206976,-0.499206,-0.619245,484068285.345753
-0.181983,-0.306006,-0.170868,-0.577217,-0.197477,-0.492099,-0.621016,484068285.346125
-0.172037,-0.178958,-0.169672,-0.582281,-0.189837,-0.487544,-0.622263,484068285.361427
-0.159781,-0.074548,-0.143477,-0.585902,-0.184017,-0.484337,-0.623117,484068285.377419
-0.114997,-0.010508,-0.090211,-0.588920,-0.179915,-0.481745,-0.623478,484068285.377828
-0.070120,0.042603,-0.021326,-0.591814,-0.177153,-0.479507,-0.623254,484068285.392930
-0.043163,0.093557,0.024913,-0.594711,-0.175469,-0.477326,-0.622647,484068285.408893
-0.062315,0.139674,0.040081,-0.597507,-0.174555,-0.474655,-0.622269,484068285.410147
-0.104946,-0.002565,0.081291,-0.599723,-0.174172,-0.472506,-0.621880,484068285.424820
-0.204254,-0.047070,0.072187,-0.601521,-0.174094,-0.470945,-0.621349,484068285.439971
-0.205913,0.024919,0.006994,-0.603570,-0.174289,-0.468414,-0.621220,484068285.440419
-0.129057,-0.038277,-0.007802,-0.606029,-0.174743,-0.465299,-0.621039,484068285.455970
-0.110436,-0.078391,-0.031279,-0.608605,-0.175950,-0.461738,-0.620838,484068285.471609
-0.140034,-0.159329,-0.124729,-0.611296,-0.178023,-0.457895,-0.620450,484068285.471976
-0.243988,-0.190585,-0.258271,-0.613877,-0.181782,-0.453447,-0.620078,484068285.487250
-0.430143,-0.233498,-0.246397,-0.615613,-0.189067,-0.448305,-0.619917,484068285.503343
-0.577199,-0.422718,-0.204430,-0.615065,-0.200676,-0.443315,-0.620400,484068285.503771
-0.442696,-0.462948,-0.179759,-0.612011,-0.215282,-0.438707,-0.621797,484068285.518823
-0.138104,-0.564794,0.161496,-0.606382,-0.229626,-0.436769,-0.623543,484068285.534541
0.006947,-0.405947,0.285708,-0.598449,-0.242730,-0.437424,-0.625780,484068285.534953
0.131085,-0.039057,0.432518,-0.589124,-0.255610,-0.439074,-0.628340,484068285.549768
0.374942,0.240491,0.376257,-0.579981,-0.268423,-0.439570,-0.631150,484068285.565443
0.651546,0.438294,0.239591,-0.572256,-0.282280,-0.436649,-0.634176,484068285.565715
0.492948,0.371118,0.333353,-0.566088,-0.295286,-0.430279,-0.638131,484068285.581109
0.302706,0.284835,0.366522,-0.559839,-0.308138,-0.421658,-0.643301,484068285.597046
0.275494,0.216153,0.210101,-0.552222,-0.321270,-0.411776,-0.649828,484068285.597340
0.247538,0.136521,0.052284,-0.544288,-0.333447,-0.400738,-0.657246,484068285.612685
0.217735,0.227659,-0.024962,-0.537191,-0.343483,-0.388465,-0.665237,484068285.628636
0.192789,0.308144,0.000545,-0.531015,-0.351780,-0.374736,-0.673682,484068285.628924
0.134312,0.434057,0.064602,-0.525094,-0.360135,-0.359873,-0.681961,484068285.644229
0.069915,0.547082,0.145850,-0.518522,-0.369506,-0.344893,-0.689673,484068285.659845
-0.031133,0.473115,0.222903,-0.511490,-0.378881,-0.331969,-0.696149,484068285.660075
-0.076679,0.102638,0.212282,-0.505114,-0.386681,-0.324982,-0.699803,484068285.675423
-0.874647,-0.752835,-0.504555,-0.501238,-0.391045,-0.325444,-0.699950,484068285.691231
-0.793395,-0.184070,-0.642986,-0.502013,-0.391652,-0.331563,-0.696173,484068285.691462
-0.553270,-0.088722,-0.445065,-0.506031,-0.389691,-0.341138,-0.689709,484068285.708031
-0.325405,-0.078277,-0.393060,-0.511259,-0.386158,-0.352543,-0.682063,484068285.723746
-0.153272,0.036050,-0.276066,-0.517541,-0.382072,-0.364307,-0.673389,484068285.724205
0.039023,0.196777,-0.160819,-0.524028,-0.380457,-0.373640,-0.664108,484068285.739086
0.287883,0.130914,-0.085208,-0.530481,-0.382525,-0.379666,-0.654307,484068285.754901
0.123949,-0.086764,0.273547,-0.535743,-0.387413,-0.385626,-0.643571,484068285.755481
-0.005558,-0.519861,0.607406,-0.538079,-0.392738,-0.393730,-0.633407,484068285.770499
-0.018503,-0.688661,0.471667,-0.538161,-0.397260,-0.404398,-0.623722,484068285.786063
0.338055,-0.773960,0.050556,-0.539560,-0.398116,-0.414739,-0.615118,484068285.786442
0.272376,-0.597577,0.062202,-0.543744,-0.393050,-0.423174,-0.608915,484068285.801792
0.131836,-0.364379,0.135276,-0.548082,-0.384684,-0.431073,-0.604814,484068285.817979
0.013026,-0.087172,0.284124,-0.550815,-0.374733,-0.438591,-0.603172,484068285.818401
-0.016697,0.074881,0.429239,-0.551192,-0.364885,-0.445916,-0.603494,484068285.833508
-0.168252,0.133762,0.532684,-0.549504,-0.356447,-0.453334,-0.604549,484068285.849181
-0.243698,0.048596,0.526477,-0.546064,-0.350084,-0.461784,-0.604988,484068285.849587
-0.035138,0.025931,0.322480,-0.542155,-0.343713,-0.472013,-0.604262,484068285.865262
0.122472,0.090970,0.011442,-0.539207,-0.336523,-0.482805,-0.602418,484068285.880959
0.244877,0.281614,-0.174300,-0.537457,-0.328548,-0.492688,-0.600379,484068285.881367
0.297418,0.563120,-0.189848,-0.536663,-0.320208,-0.500162,-0.599414,484068285.896264
0.263100,0.804318,-0.101134,-0.536061,-0.312949,-0.504743,-0.599946,484068285.912251
0.178782,0.877139,0.054284,-0.534708,-0.308288,-0.507762,-0.601019,484068285.912667
0.014519,0.904394,-0.215327,-0.534141,-0.305337,-0.509865,-0.601249,484068285.928023
0.132054,0.892411,-0.244246,-0.535578,-0.304421,-0.509521,-0.600727,484068285.943357
