ax,ay,az,qx,qy,qz,qw,ts
-0.401160,-0.632668,-1.053285,-0.477605,-0.681429,0.486954,0.265374,484068039.283471
-0.398891,-0.498159,-0.905533,-0.480317,-0.670967,0.490705,0.279836,484068039.283701
-0.331564,-0.330722,-0.535277,-0.478623,-0.660381,0.499221,0.292566,484068039.296303
0.209474,0.147511,0.042520,-0.468639,-0.652133,0.517668,0.295159,484068039.312437
0.814644,1.488019,4.528305,-0.449354,-0.662078,0.539211,0.262650,484068039.312863
0.720395,2.889958,5.777680,-0.448260,-0.667259,0.542735,0.243449,484068039.327397
0.197405,2.799967,1.726415,-0.456356,-0.661752,0.540772,0.247768,484068039.343094
0.516066,1.381833,0.227803,-0.458835,-0.656815,0.544400,0.248383,484068039.343604
0.217174,-0.305838,0.300376,-0.457086,-0.654766,0.550239,0.244113,484068039.359216
0.012988,-0.704904,0.391192,-0.454163,-0.654634,0.555104,0.238851,484068039.374519
-0.260571,-0.853257,0.264636,-0.450907,-0.654507,0.559475,0.235138,484068039.374929
-0.604864,-0.584649,-0.138338,-0.446318,-0.653445,0.565290,0.232930,484068039.390276
-0.818172,-0.149795,-0.454463,-0.439519,-0.651955,0.572739,0.231834,484068039.406100
-1.025937,0.193260,-0.788493,-0.430176,-0.652388,0.579969,0.230162,484068039.406510
-1.207363,0.597673,-1.084365,-0.416823,-0.656774,0.586151,0.226567,484068039.421665
-1.356596,1.107937,-1.250972,-0.399853,-0.664325,0.590166,0.224710,484068039.438001
-1.202097,1.277499,-1.086427,-0.381036,-0.672459,0.592625,0.226728,484068039.438375
-0.755926,0.797204,-0.633146,-0.364354,-0.677999,0.594773,0.231966,484068039.453273
-0.307015,0.356986,-0.180782,-0.350994,-0.678834,0.598991,0.239158,484068039.468985
-0.245647,-0.153501,-0.436944,-0.339597,-0.678016,0.605379,0.241835,484068039.469390
-0.407928,-0.128412,-0.378981,-0.330410,-0.677257,0.611666,0.240868,484068039.484678
-0.437944,-0.133288,-0.535219,-0.322091,-0.677109,0.617096,0.238692,484068039.500473
-0.434196,-0.125668,-0.638232,-0.312263,-0.677667,0.622853,0.235189,484068039.501091
-0.371754,-0.108894,-0.543560,-0.301051,-0.678359,0.628897,0.231703,484068039.516075
-0.312138,-0.072680,-0.561044,-0.290231,-0.678023,0.634784,0.230434,484068039.531817
-0.273027,0.000798,-0.465941,-0.281729,-0.676010,0.639709,0.233261,484068039.532227
-0.201915,0.042933,-0.370522,-0.277437,-0.672543,0.642244,0.241323,484068039.547481
-0.121942,0.073118,-0.390782,-0.276786,-0.668424,0.642371,0.252899,484068039.563426
-0.036954,0.135522,-0.361763,-0.277996,-0.664574,0.640961,0.265009,484068039.563821
0.044876,0.073330,-0.332430,-0.280058,-0.661085,0.639164,0.275688,484068039.579568
0.156011,-0.213655,-0.357177,-0.282307,-0.657423,0.638389,0.283827,484068039.594673
0.114932,-0.276471,-0.338256,-0.283669,-0.653418,0.639641,0.288853,484068039.595111
0.090317,-0.292657,-0.237374,-0.283150,-0.649343,0.643105,0.290853,484068039.610830
0.083447,-0.343663,-0.154132,-0.280789,-0.645425,0.648218,0.290512,484068039.626349
0.058268,-0.365217,-0.230880,-0.275714,-0.641691,0.655043,0.288330,484068039.626711
0.047494,-0.308611,-0.209235,-0.265604,-0.637748,0.664703,0.284433,484068039.642017
0.100825,-0.180918,0.080793,-0.253159,-0.633673,0.674989,0.280642,484068039.658115
0.163507,-0.077885,0.263733,-0.242883,-0.629990,0.683035,0.278539,484068039.658570
0.173789,-0.004551,0.271480,-0.236328,-0.626912,0.688105,0.278642,484068039.673611
0.124867,0.061494,0.138414,-0.231820,-0.624292,0.691282,0.280444,484068039.689243
0.081381,0.105196,0.034516,-0.227287,-0.621676,0.694101,0.282991,484068039.689612
0.086439,0.078280,0.024002,-0.222311,-0.618436,0.697365,0.286002,484068039.704928
0.122021,-0.014894,0.046596,-0.216955,-0.614312,0.701347,0.289246,484068039.720914
0.131309,-0.023863,0.057113,-0.210505,-0.609331,0.706413,0.292206,484068039.721493
0.147552,0.042562,0.125575,-0.202596,-0.603484,0.712620,0.294847,484068039.736279
0.166887,0.151529,0.203893,-0.193695,-0.597044,0.719414,0.297429,484068039.752066
0.166338,0.255624,0.256207,-0.184100,-0.590534,0.726212,0.299989,484068039.752422
0.157807,0.283864,0.279773,-0.173277,-0.584460,0.732929,0.301987,484068039.767871
0.173854,0.221518,0.289317,-0.160307,-0.579041,0.739987,0.302376,484068039.784078
0.198360,0.159488,0.366877,-0.144798,-0.574698,0.747226,0.300681,484068039.784727
0.292082,0.193842,0.573214,-0.127884,-0.572717,0.753201,0.297201,484068039.799554
0.469231,0.264067,0.835917,-0.112071,-0.574651,0.756265,0.292026,484068039.817122
0.582934,0.269614,0.995022,-0.099799,-0.580534,0.755909,0.285696,484068039.817533
0.460391,0.259798,0.604801,-0.090091,-0.587712,0.753982,0.279266,484068039.830715
0.496393,0.165428,0.570887,-0.083483,-0.593318,0.752036,0.274673,484068039.848337
0.577490,0.071604,0.491143,-0.082525,-0.596620,0.749943,0.273533,484068039.848764
0.627365,0.167062,0.374044,-0.086344,-0.597493,0.748511,0.274369,484068039.862477
0.538113,0.249123,0.409413,-0.091361,-0.596798,0.748667,0.273831,484068039.878427
0.470768,0.288184,0.912997,-0.093891,-0.598475,0.749071,0.268151,484068039.878831
0.559849,0.350312,1.568058,-0.094205,-0.608207,0.745772,0.255018,484068039.893951
0.464576,0.368680,1.476062,-0.094189,-0.624554,0.738185,0.236946,484068039.909495
0.374798,0.310620,1.293336,-0.096581,-0.640132,0.729550,0.220589,484068039.909883
0.583771,0.232323,1.023239,-0.103836,-0.653873,0.720476,0.206357,484068039.925235
0.706940,0.198723,0.468351,-0.115526,-0.664928,0.712569,0.191753,484068039.940927
0.324973,0.515616,0.123538,-0.135145,-0.672590,0.704748,0.180803,484068039.941204
0.251647,0.770303,0.018750,-0.167217,-0.675534,0.695308,0.179554,484068039.956764
0.209103,0.981101,-0.254331,-0.211053,-0.674711,0.680838,0.191527,484068039.972377
0.328907,1.115528,-0.831536,-0.258662,-0.672584,0.660496,0.210877,484068039.972768
0.120116,1.566901,-1.252631,-0.300630,-0.670359,0.638774,0.228490,484068039.988110
-0.409000,1.944815,-1.315834,-0.329750,-0.669676,0.620134,0.241315,484068040.004007
-0.853850,1.896399,-1.367730,-0.341988,-0.671806,0.608476,0.247947,484068040.004413
-0.866702,1.421798,-1.089479,-0.341264,-0.677829,0.602227,0.247810,484068040.019828
-0.727969,0.885004,-0.810180,-0.333820,-0.687633,0.598351,0.240213,484068040.035327
-0.718482,0.492619,-0.692412,-0.322895,-0.699083,0.596452,0.226420,484068040.036049
-0.674904,0.158518,-0.586144,-0.309861,-0.710126,0.597298,0.207227,484068040.050892
-0.635124,-0.118168,-0.292347,-0.296786,-0.719335,0.600694,0.183420,484068040.066744
-0.467013,-0.285111,0.513040,-0.287877,-0.725738,0.604186,0.159343,484068040.067268
-0.496268,-0.240840,0.180564,-0.284227,-0.729391,0.606090,0.140917,484068040.083183
-0.370351,-0.228814,-0.135056,-0.284612,-0.731625,0.605934,0.128701,484068040.099512
-0.222722,-0.231035,-0.357263,-0.290537,-0.732511,0.603297,0.122672,484068040.099812
-0.081961,-0.175307,-0.443028,-0.303329,-0.732292,0.597183,0.122932,484068040.115821
-0.016517,-0.128170,-0.713056,-0.321272,-0.731331,0.588082,0.126883,484068040.129506
0.030766,-0.204984,-0.842962,-0.338253,-0.730807,0.578713,0.128834,484068040.129992
-0.150183,-0.238887,-0.809148,-0.351910,-0.731566,0.569808,0.127632,484068040.145496
-0.192328,-0.308510,-0.706988,-0.362440,-0.733742,0.561063,0.124372,484068040.162492
-0.175778,-0.413633,-0.566566,-0.373701,-0.735952,0.551035,0.122813,484068040.162940
-0.130647,-0.440496,-0.541626,-0.388264,-0.736466,0.539469,0.125866,484068040.176856
-0.314459,-0.520514,-0.860285,-0.404224,-0.735044,0.527806,0.133169,484068040.192762
-0.388189,-0.624104,-0.969238,-0.418689,-0.732768,0.517215,0.142262,484068040.193182
-0.394917,-0.743360,-1.012197,-0.430999,-0.730053,0.508265,0.151423,484068040.208796
-0.546003,-0.752999,-1.061062,-0.442092,-0.726591,0.501052,0.159899,484068040.224872
-0.674752,-0.756742,-1.043950,-0.452056,-0.722086,0.495911,0.168251,484068040.225100
-0.798834,-0.748095,-1.076341,-0.461513,-0.715870,0.492841,0.177887,484068040.239599
-0.807558,-0.762919,-1.153333,-0.470930,-0.707497,0.491644,0.189630,484068040.255795
-0.763142,-0.770797,-1.190960,-0.479216,-0.697801,0.492180,0.202941,484068040.256328
-0.746816,-0.720435,-1.134583,-0.483626,-0.688975,0.495116,0.215126,484068040.271313
-0.713712,-0.585904,-0.972533,-0.483093,-0.681556,0.500937,0.226194,484068040.286897
-0.542829,-0.470612,-0.798033,-0.479951,-0.673396,0.508998,0.238970,484068040.287305
-0.094837,0.096712,-0.312784,-0.475243,-0.663162,0.519933,0.253042,484068040.302678
0.633868,0.904080,3.067545,-0.466561,-0.653517,0.536004,0.260647,484068040.318338
1.070748,2.574064,5.583806,-0.459240,-0.658904,0.544446,0.241915,484068040.318788
-0.011431,3.070667,1.574583,-0.462230,-0.660449,0.544037,0.232753,484068040.334361
0.271785,1.827307,0.374963,-0.461555,-0.658488,0.546901,0.232936,484068040.349883
0.399763,0.783307,0.433135,-0.455090,-0.657894,0.554884,0.228414,484068040.350120
0.307462,0.129612,0.509250,-0.447762,-0.658131,0.563711,0.220461,484068040.365730
0.007506,-0.038683,0.532220,-0.440836,-0.658504,0.571613,0.212827,484068040.381907
-0.395792,0.194219,0.702346,-0.432324,-0.659643,0.578973,0.206778,484068040.382607
-0.600523,0.403776,0.532036,-0.422622,-0.661096,0.586277,0.201547,484068040.397460
-0.664532,0.697273,0.107797,-0.414480,-0.661386,0.593106,0.197484,484068040.412665
-0.564076,0.943172,-0.000684,-0.409191,-0.661712,0.597741,0.193407,484068040.413088
-0.581913,0.290959,-1.271133,-0.404192,-0.663836,0.600473,0.188102,484068040.429825
-0.707903,-0.298310,-1.292518,-0.397159,-0.666818,0.603748,0.181952,484068040.444546
-0.675027,-0.649988,-1.039929,-0.388156,-0.670300,0.607617,0.175600,484068040.444945
-0.685970,-0.777219,-0.925583,-0.377799,-0.673683,0.611866,0.170408,484068040.460525
-0.565114,-0.803314,-0.922965,-0.367077,-0.675776,0.616779,0.167824,484068040.476082
-0.589522,-0.595235,-0.904710,-0.356637,-0.676165,0.622478,0.167726,484068040.476441
-0.700074,-0.266126,-0.880181,-0.344652,-0.675867,0.629138,0.169130,484068040.491517
-0.772432,0.045900,-0.821020,-0.330078,-0.675719,0.636399,0.171609,484068040.507278
-0.738311,0.274906,-0.751715,-0.314353,-0.675635,0.643292,0.175712,484068040.507652
-0.596323,0.338795,-0.677852,-0.300245,-0.675126,0.648919,0.181555,484068040.523334
-0.452860,0.312421,-0.605508,-0.289200,-0.674047,0.653027,0.188628,484068040.538813
-0.271878,-0.019590,-0.383354,-0.281940,-0.672593,0.655326,0.196663,484068040.539179
-0.239204,-0.041135,-0.348197,-0.278257,-0.670471,0.656158,0.206153,484068040.554953
-0.172572,-0.014573,-0.318578,-0.276741,-0.667569,0.656108,0.217456,484068040.570302
-0.124034,-0.016600,-0.291700,-0.276286,-0.664054,0.655711,0.229654,484068040.570681
-0.016422,0.080583,-0.281161,-0.276180,-0.660131,0.655360,0.241774,484068040.585951
0.087733,0.103922,-0.226788,-0.276632,-0.655508,0.655454,0.253305,484068040.601782
0.182963,-0.041721,-0.145099,-0.277573,-0.650274,0.656337,0.263286,484068040.602138
0.247454,-0.141571,-0.772878,-0.269881,-0.645233,0.663758,0.265074,484068040.617334
0.416196,-0.090203,-0.353561,-0.249573,-0.641380,0.678764,0.256172,484068040.633197
0.443330,-0.044948,0.309693,-0.230316,-0.639106,0.692165,0.243732,484068040.633568
0.426160,-0.051068,0.516750,-0.215490,-0.638058,0.701541,0.232994,484068040.648921
0.289357,-0.031720,0.265624,-0.206134,-0.638840,0.707012,0.222546,484068040.664621
0.260536,0.045600,0.204455,-0.197690,-0.639375,0.711345,0.214722,484068040.665147
0.248229,0.048408,0.171876,-0.191033,-0.639747,0.714419,0.209371,484068040.680268
0.208225,0.023996,0.100816,-0.185325,-0.639297,0.716999,0.207041,484068040.696148
0.224110,-0.013774,0.077824,-0.179723,-0.637372,0.719850,0.208022,484068040.696525
0.288094,-0.079910,0.093029,-0.175415,-0.633181,0.723580,0.211527,484068040.711841
0.214744,-0.094636,0.130977,-0.172974,-0.627027,0.728037,0.216516,484068040.728662
0.096812,-0.078208,0.182283,-0.171683,-0.619868,0.732565,0.222794,484068040.729046
0.024094,-0.036595,0.225766,-0.170800,-0.612438,0.736694,0.230281,484068040.743975
-0.008118,0.031285,0.237481,-0.169676,-0.605146,0.740377,0.238431,484068040.759039
-0.007561,0.066284,0.245474,-0.167759,-0.598140,0.743933,0.246271,484068040.759442
-0.002075,0.067446,0.257798,-0.164350,-0.591901,0.747627,0.252381,484068040.774718
-0.075196,0.101987,0.437436,-0.158483,-0.587479,0.751383,0.255294,484068040.790469
-0.043099,0.123484,0.539192,-0.150333,-0.585770,0.754583,0.254710,484068040.790847
0.030541,0.184464,0.528495,-0.141856,-0.586243,0.756653,0.252333,484068040.806378
0.145312,0.234871,0.487970,-0.134916,-0.587775,0.757319,0.250573,484068040.822212
0.234537,0.233615,0.423896,-0.130832,-0.589579,0.756608,0.250647,484068040.822648
0.283098,0.220187,0.285333,-0.128889,-0.590981,0.755424,0.251921,484068040.837873
0.311972,0.218390,0.149964,-0.126828,-0.591708,0.754880,0.252890,484068040.853568
0.296522,0.191653,0.207729,-0.124335,-0.592129,0.754709,0.253650,484068040.854017
0.353542,0.085293,0.313950,-0.123579,-0.592588,0.753949,0.255203,484068040.869104
0.441899,0.072760,0.358760,-0.126474,-0.592932,0.752267,0.257934,484068040.884767
0.493882,0.165338,0.290221,-0.132332,-0.592977,0.750151,0.261037,484068040.885179
0.532790,0.301141,0.111408,-0.138941,-0.592666,0.748430,0.263237,484068040.900472
0.484369,0.332897,0.098983,-0.144028,-0.592149,0.747794,0.263476,484068040.915926
0.445635,0.251451,0.148180,-0.145504,-0.592231,0.748425,0.260674,484068040.916148
0.334192,0.116906,0.306069,-0.141323,-0.594570,0.750141,0.252592,484068040.932503
0.145962,0.020497,0.828731,-0.127898,-0.603950,0.750704,0.235222,484068040.949525
0.326344,-0.030284,1.138232,-0.107474,-0.622418,0.747029,0.207345,484068040.949736
0.347094,-0.061923,1.430397,-0.089417,-0.640533,0.741888,0.176987,484068040.966344
0.249145,-0.002789,2.312193,-0.087154,-0.652931,0.735203,0.159878,484068040.982558
0.405367,0.075162,1.100227,-0.092618,-0.667564,0.724427,0.144863,484068040.982781
0.352679,0.208654,0.217062,-0.101721,-0.679460,0.715123,0.128790,484068040.995038
0.258059,0.375320,0.145187,-0.119179,-0.686536,0.707517,0.117833,484068041.011299
0.113619,0.834752,0.119280,-0.149411,-0.689533,0.698543,0.119411,484068041.011771
0.104282,1.021260,-0.331282,-0.190269,-0.689671,0.685620,0.134450,484068041.026587
0.025139,1.119509,-0.855531,-0.233520,-0.687902,0.669405,0.155422,484068041.041759
-0.225650,1.279828,-1.058558,-0.270207,-0.686255,0.652262,0.174918,484068041.042046
-0.480588,1.380941,-1.047020,-0.295733,-0.687035,0.636333,0.188692,484068041.057788
-0.688720,1.313417,-1.182297,-0.307334,-0.690913,0.625093,0.193504,484068041.073489
-0.773864,0.972861,-1.063676,-0.305890,-0.698175,0.619479,0.187694,484068041.073921
-0.797371,0.620028,-0.852898,-0.295984,-0.707736,0.617604,0.173402,484068041.089606
-0.762656,0.287611,-0.662158,-0.281787,-0.717106,0.618606,0.153888,484068041.106202
-0.668607,-0.031413,-0.375272,-0.265580,-0.724538,0.622701,0.129440,484068041.106637
-0.443433,-0.289146,0.178429,-0.250856,-0.729205,0.628523,0.101437,484068041.120760
-0.390150,-0.285670,0.743261,-0.243245,-0.732015,0.631530,0.078460,484068041.136817
-0.178528,-0.145536,0.280309,-0.248560,-0.733683,0.628672,0.068555,484068041.137203
-0.354717,-0.020945,-0.352655,-0.265018,-0.734400,0.620793,0.070979,484068041.152737
-0.240107,-0.041534,-0.802166,-0.282568,-0.734927,0.611702,0.076538,484068041.168167
-0.054553,-0.078635,-0.765462,-0.297454,-0.735658,0.603429,0.078749,484068041.168572
-0.009167,-0.079609,-0.582376,-0.312008,-0.737417,0.593867,0.078669,484068041.184208
-0.099761,-0.061652,-0.597056,-0.326620,-0.739741,0.583057,0.078406,484068041.199477
-0.203508,-0.134789,-0.711515,-0.339676,-0.741569,0.573150,0.078701,484068041.199698
-0.239510,-0.255468,-0.682197,-0.351035,-0.742306,0.565185,0.079512,484068041.215352
-0.309363,-0.245035,-0.480798,-0.362427,-0.742690,0.557049,0.082188,484068041.230878
-0.368511,-0.272015,-0.552827,-0.373990,-0.743144,0.548046,0.086682,484068041.231251
-0.513270,-0.348263,-0.764097,-0.384536,-0.743074,0.539855,0.092355,484068041.246716
-0.730935,-0.581477,-0.916086,-0.393947,-0.741751,0.533698,0.098888,484068041.263275
-0.827461,-0.647639,-0.908458,-0.402490,-0.739264,0.529431,0.105801,484068041.263698
-0.918205,-0.676525,-0.878966,-0.410266,-0.735652,0.526966,0.113155,484068041.278983
-0.970870,-0.683130,-0.873966,-0.417022,-0.730902,0.526441,0.121390,484068041.293972
-0.940147,-0.685653,-0.906309,-0.422845,-0.724920,0.527790,0.130885,484068041.294332
-0.845068,-0.706370,-0.974626,-0.427444,-0.717822,0.531077,0.141356,484068041.309690
-0.771377,-0.699025,-0.960492,-0.429360,-0.710582,0.536355,0.151814,484068041.326589
-0.715701,-0.609023,-0.921476,-0.426913,-0.703756,0.544548,0.161061,484068041.327618
-0.576914,-0.443588,-0.781648,-0.420083,-0.696485,0.556436,0.169760,484068041.341147
-0.428711,-0.134775,-0.313166,-0.410281,-0.688222,0.571000,0.178826,484068041.357037
-0.069594,0.251522,0.510155,-0.399074,-0.680831,0.585670,0.184932,484068041.357483
1.398984,2.384670,4.309730,-0.392719,-0.683374,0.589429,0.177047,484068041.372723
0.932465,2.676306,1.413612,-0.397368,-0.685366,0.585876,0.170648,484068041.388520
0.920840,2.680825,1.407913,-0.402698,-0.684333,0.584698,0.166282,484068041.388929
0.448423,0.547360,0.349013,-0.402123,-0.684037,0.588106,0.156597,484068041.404576
0.288868,-0.180539,0.389740,-0.396665,-0.683693,0.595027,0.145478,484068041.419840
0.108458,-0.586969,0.491768,-0.390612,-0.682911,0.601835,0.137290,484068041.420261
-0.142414,-0.766432,0.476499,-0.385502,-0.682747,0.606541,0.131729,484068041.435411
-0.374718,-0.854295,0.197649,-0.381714,-0.682918,0.609759,0.126933,484068041.451759
-0.734823,-0.643699,-0.043783,-0.378877,-0.683389,0.611681,0.123606,484068041.452184
-0.898405,-0.353451,-0.714085,-0.376361,-0.684086,0.612481,0.123472,484068041.467024
-0.940513,-0.111213,-1.216363,-0.370996,-0.685305,0.613804,0.126347,484068041.482911
-1.033540,0.622963,-1.259080,-0.360797,-0.686639,0.616986,0.132973,484068041.483160
-0.986337,1.014484,-1.220812,-0.344782,-0.687828,0.622576,0.142892,484068041.498711
-0.846028,1.348301,-0.912224,-0.323467,-0.689181,0.629746,0.154334,484068041.513463
-0.496856,1.134854,-0.564917,-0.300047,-0.691120,0.636455,0.165074,484068041.513694
-0.172043,0.638333,-0.354881,-0.279227,-0.693308,0.641556,0.172517,484068041.529943
-0.096515,0.219324,-0.232005,-0.264270,-0.694812,0.645066,0.176883,484068041.546287
-0.113120,-0.023377,-0.214104,-0.255610,-0.695295,0.647289,0.179570,484068041.546827
-0.118348,-0.143876,-0.262174,-0.251368,-0.694455,0.649214,0.181841,484068041.561114
-0.151101,-0.196548,-0.260773,-0.249653,-0.692100,0.651374,0.185427,484068041.576936
-0.201184,-0.226452,-0.266288,-0.249081,-0.688440,0.653844,0.191041,484068041.577525
-0.272086,-0.173861,-0.281845,-0.248211,-0.684145,0.656436,0.198565,484068041.593378
-0.311845,-0.089027,-0.313383,-0.245927,-0.679994,0.659312,0.205999,484068041.608268
-0.216448,-0.057749,-0.198222,-0.242243,-0.676735,0.662255,0.211579,484068041.608651
-0.181050,-0.018869,-0.121945,-0.237952,-0.674784,0.664719,0.214930,484068041.624057
-0.155282,0.004276,-0.121140,-0.233572,-0.674279,0.666262,0.216532,484068041.639477
-0.103582,-0.017514,-0.179170,-0.229019,-0.674897,0.667251,0.216427,484068041.639732
-0.053362,-0.061423,-0.266114,-0.224001,-0.675913,0.668589,0.214370,484068041.655173
-0.000616,-0.165004,-0.324066,-0.218026,-0.676697,0.671168,0.209949,484068041.670966
0.047629,-0.262782,-0.298842,-0.211034,-0.676839,0.675360,0.203081,484068041.671191
0.039557,-0.332666,-0.214722,-0.203267,-0.676241,0.680839,0.194522,484068041.687221
0.020723,-0.337144,-0.124688,-0.194835,-0.675194,0.686888,0.185306,484068041.703676
0.026133,-0.268361,-0.036518,-0.186317,-0.674104,0.692603,0.176554,484068041.704042
0.013008,-0.169367,0.040871,-0.178441,-0.673163,0.697316,0.169593,484068041.718829
0.040239,0.105281,0.105290,-0.172066,-0.672500,0.700450,0.165854,484068041.734447
0.132240,0.102085,0.015937,-0.168499,-0.671740,0.701964,0.166194,484068041.734853
0.159553,0.135311,-0.145779,-0.167489,-0.670123,0.702903,0.169734,484068041.750171
0.145871,0.267045,-0.169243,-0.167209,-0.667186,0.704470,0.175006,484068041.766235
0.201016,0.101709,-0.088674,-0.166719,-0.662971,0.707081,0.180859,484068041.766768
0.219276,-0.006717,0.007819,-0.166160,-0.657718,0.710620,0.186594,484068041.781535
0.208707,-0.001095,0.082016,-0.165590,-0.651659,0.714760,0.192452,484068041.797549
0.200931,0.026598,0.127033,-0.164930,-0.645019,0.719274,0.198480,484068041.798225
0.197900,0.050159,0.066041,-0.162824,-0.637605,0.724816,0.203936,484068041.813233
0.211786,0.055797,-0.082599,-0.156242,-0.628891,0.733056,0.206670,484068041.828946
0.254496,0.076027,0.102956,-0.146864,-0.619486,0.742828,0.207063,484068041.829339
0.241372,0.124285,0.353898,-0.137931,-0.610684,0.751753,0.207142,484068041.844890
0.165833,0.113618,0.362504,-0.130259,-0.603146,0.759034,0.207642,484068041.860379
0.130591,0.153448,0.176815,-0.121045,-0.596524,0.766026,0.206667,484068041.861624
0.109447,0.271193,0.326479,-0.106185,-0.590942,0.773978,0.201171,484068041.876285
0.202391,0.336015,0.722713,-0.086807,-0.588676,0.780479,0.191775,484068041.891900
0.332007,0.252720,0.964115,-0.068644,-0.591098,0.782979,0.181205,484068041.892309
0.383424,0.142161,0.857130,-0.056396,-0.596412,0.781857,0.172663,484068041.907558
0.358201,0.122387,0.590694,-0.049678,-0.601517,0.779594,0.167161,484068041.923231
0.306201,0.128743,0.441462,-0.047468,-0.604125,0.778059,0.165540,484068041.923667
0.293306,0.155512,0.412592,-0.049632,-0.604469,0.777257,0.167406,484068041.939147
0.269363,0.215074,0.377978,-0.053854,-0.603877,0.776838,0.170160,484068041.954553
0.234007,0.287898,0.403851,-0.057540,-0.603875,0.776358,0.171154,484068041.954916
0.192665,0.381326,0.645372,-0.060240,-0.605943,0.774965,0.169216,484068041.970474
0.142162,0.340075,0.756408,-0.061051,-0.611035,0.772157,0.163350,484068041.987088
0.163547,0.242580,1.039608,-0.058795,-0.618886,0.768254,0.152674,484068041.987622
0.275353,0.153355,1.611474,-0.056633,-0.629343,0.762359,0.139745,484068042.002016
0.452606,0.109329,1.312191,-0.059120,-0.643341,0.752656,0.126990,484068042.017451
0.458994,0.181209,0.550209,-0.066074,-0.657541,0.741746,0.114399,484068042.018536
0.355800,0.264852,0.094408,-0.073476,-0.669767,0.732165,0.099741,484068042.033576
0.338087,0.328689,0.127476,-0.082050,-0.679796,0.723943,0.083976,484068042.048995
0.204621,0.370361,0.179039,-0.095501,-0.687961,0.715989,0.070348,484068042.049228
-0.041774,0.495991,0.100075,-0.116715,-0.694319,0.707175,0.064828,484068042.066834
-0.286161,0.641079,-0.146043,-0.145690,-0.698875,0.696721,0.070201,484068042.079992
-0.506203,1.030622,-0.319876,-0.179353,-0.702686,0.683396,0.083872,484068042.080224
-0.730984,1.284184,-0.447039,-0.212976,-0.706949,0.666241,0.104817,484068042.096479
-0.820763,1.270152,-0.815984,-0.241523,-0.711321,0.646977,0.130807,484068042.112286
-0.800693,1.272311,-0.846918,-0.259882,-0.715709,0.629610,0.154317,484068042.112687
-0.502656,0.608403,-1.350018,-0.266129,-0.720794,0.617906,0.166803,484068042.128374
-0.317100,0.200985,-1.314724,-0.262594,-0.727174,0.612502,0.164629,484068042.143730
-0.245575,-0.056174,-1.224178,-0.252732,-0.734249,0.612146,0.149274,484068042.144118
-0.331922,-0.127132,-0.957854,-0.239359,-0.740801,0.615075,0.124915,484068042.159387
-0.432555,-0.157453,-0.591580,-0.224200,-0.746188,0.619436,0.096111,484068042.175356
-0.405263,-0.217338,-0.045769,-0.210731,-0.749654,0.623601,0.068800,484068042.175855
-0.345781,-0.211861,0.453598,-0.203898,-0.751381,0.625616,0.049567,484068042.190786
-0.205398,-0.158782,0.575634,-0.207302,-0.752207,0.624053,0.042046,484068042.206798
-0.142911,-0.069379,-0.163697,-0.217501,-0.753089,0.619490,0.042223,484068042.207218
-0.184344,-0.074602,-0.469885,-0.228178,-0.754635,0.613758,0.041977,484068042.222230
-0.264315,-0.119188,-0.630482,-0.235761,-0.756850,0.608372,0.038462,484068042.238035
-0.339105,-0.156955,-0.563005,-0.240275,-0.759502,0.603582,0.033372,484068042.238437
-0.436204,-0.227245,-0.449765,-0.243811,-0.762671,0.598351,0.029404,484068042.253506
-0.524124,-0.312251,-0.462114,-0.247706,-0.765968,0.592595,0.027690,484068042.269549
-0.566844,-0.387441,-0.426094,-0.252876,-0.768802,0.586660,0.028770,484068042.269956
-0.592175,-0.427988,-0.435061,-0.259978,-0.770894,0.580559,0.032939,484068042.285094
-0.616839,-0.473774,-0.530097,-0.268253,-0.771841,0.575114,0.039332,484068042.300925
-0.627129,-0.503039,-0.630419,-0.276428,-0.771668,0.570910,0.046673,484068042.301312
-0.640048,-0.516525,-0.708128,-0.283515,-0.770434,0.568484,0.053635,484068042.316128
-0.748675,-0.530775,-0.741859,-0.289119,-0.768232,0.568014,0.059914,484068042.333246
-0.771586,-0.549026,-0.736846,-0.293150,-0.765192,0.569431,0.065526,484068042.333467
-0.771733,-0.557851,-0.702513,-0.295315,-0.761438,0.572767,0.070279,484068042.348764
-0.720051,-0.545712,-0.649498,-0.295310,-0.757037,0.578111,0.073989,484068042.363850
-0.623011,-0.506044,-0.606636,-0.292901,-0.752066,0.585450,0.076515,484068042.364338
-0.457738,-0.398775,-0.576644,-0.287672,-0.746667,0.594768,0.077359,484068042.382322
-0.266104,-0.290816,-0.441975,-0.280233,-0.740711,0.605763,0.076598,484068042.395663
-0.177244,-0.199679,-0.273663,-0.272014,-0.734004,0.617717,0.075315,484068042.396064
-0.079883,-0.033677,-0.061875,-0.264537,-0.726393,0.629906,0.074780,484068042.411009
0.096750,0.217270,0.372100,-0.258449,-0.719026,0.640928,0.073599,484068042.426797
0.431961,0.527771,1.015490,-0.251961,-0.713828,0.650068,0.066153,484068042.427160
0.759348,1.145765,1.195852,-0.243191,-0.710061,0.658903,0.050184,484068042.442373
0.694577,0.980874,1.048418,-0.234224,-0.705860,0.667757,0.031648,484068042.457984
0.669354,0.663741,0.840565,-0.227019,-0.701080,0.675802,0.015538,484068042.458404
0.636357,0.396330,0.688740,-0.220724,-0.696595,0.682664,0.002456,484068042.473924
